1,华泰期货,66040,-11791,华泰期货,47869,-4375,华泰期货,74001,-3373,2016-06-27
2,海通期货,51937,-7708,光大期货,41368,-268,中粮期货,65257,-2979,2016-06-27
3,东海期货,31854,-22205,中粮期货,34017,1240,永安期货,50560,-402,2016-06-27
4,金瑞期货,30955,-1122,中信期货,28901,-991,中信期货,34591,-256,2016-06-27
5,东证期货,29840,4570,中信建投,28776,1281,华信万达期货,30188,-127,2016-06-27
6,中信期货,28957,-9303,永安期货,21636,-971,申银万国,24901,836,2016-06-27
7,华信万达期货,27043,-7323,华信万达期货,21155,-88,光大期货,21756,2366,2016-06-27
8,光大期货,25058,-11598,国都期货,20215,14,英大期货,19958,7,2016-06-27
9,广发期货,17610,-3571,海通期货,17382,757,国投期货,19451,-343,2016-06-27
10,首创期货,15916,-691,徽商期货,14539,1935,宝城期货,17648,182,2016-06-27
11,中粮期货,15897,-4769,金瑞期货,13690,3693,海通期货,17481,-436,2016-06-27
12,国泰君安,15405,-6437,格林大华期货,12992,-78,浙商期货,14501,1184,2016-06-27
13,中信建投,13663,-4878,五矿经易期货,12885,132,首创期货,13020,-194,2016-06-27
14,大连良运,13074,6956,银河期货,12148,3065,东证期货,12838,3114,2016-06-27
15,永安期货,13031,-11328,首创期货,11957,-750,徽商期货,12375,2107,2016-06-27
16,银河期货,12659,-6088,广发期货,10849,-1182,大地期货,12345,-396,2016-06-27
17,南华期货,12621,1309,东航期货,10649,1408,中投天琪,10867,-96,2016-06-27
18,徽商期货,12616,-953,中国国际,10318,402,东兴期货,10127,-73,2016-06-27
19,中辉期货,12503,-6613,招商期货,8662,1100,银河期货,10125,-2252,2016-06-27
20,东航期货,11249,-4883,建信期货,8461,2,宏源期货,9833,-66,2016-06-27
