1,华泰期货,41896,-921,中粮期货,61876,860,中粮期货,52808,-3152,2016-08-11
2,海通期货,38146,-7932,华泰期货,52715,3808,永安期货,48279,2501,2016-08-11
3,中辉期货,23744,1317,中信期货,26534,459,华泰期货,40592,-2234,2016-08-11
4,中信期货,22990,1149,华信万达期货,22464,1027,中信期货,28433,595,2016-08-11
5,光大期货,21508,-1379,光大期货,18839,422,浙商期货,19335,1813,2016-08-11
6,华信万达期货,19580,-2216,永安期货,17990,536,国投安信期货,18560,141,2016-08-11
7,平安期货,18436,-4664,国海良时,17830,3312,英大期货,17002,-1267,2016-08-11
8,中粮期货,17646,-5099,金瑞期货,14465,-315,华信万达期货,16374,-661,2016-08-11
9,金瑞期货,16763,1940,五矿经易期货,13555,152,申银万国,15775,-497,2016-08-11
10,永安期货,14037,-3815,中投天琪,8921,6,海通期货,14842,1033,2016-08-11
11,徽商期货,13943,2181,徽商期货,8802,221,宝城期货,14681,190,2016-08-11
12,广发期货,13536,-3534,浙商期货,8651,2181,中投天琪,12369,21,2016-08-11
13,南华期货,12381,1377,国泰君安,8227,-320,大地期货,11542,-459,2016-08-11
14,东航期货,12178,2342,建信期货,8143,-87,东兴期货,11264,576,2016-08-11
15,东海期货,11683,172,国投安信期货,8061,303,东证期货,10575,-950,2016-08-11
16,银河期货,11630,796,首创期货,7605,338,徽商期货,10391,3606,2016-08-11
17,招商期货,10526,577,格林大华期货,7336,-1108,宏源期货,9059,41,2016-08-11
18,国泰君安,9831,-1588,南华期货,7333,172,南华期货,9057,-167,2016-08-11
19,申银万国,9668,-980,宏源期货,6689,46,国泰君安,8873,309,2016-08-11
20,浙商期货,9536,3403,申银万国,6492,593,光大期货,7328,-22,2016-08-11
