1,华泰期货,100993,50879,华泰期货,55141,5847,中粮期货,63930,-2948,2016-07-22
2,海通期货,68115,25549,中粮期货,45949,-141,华泰期货,54487,-726,2016-07-22
3,东证期货,42792,8448,中信建投,38574,6784,永安期货,54021,-462,2016-07-22
4,中信期货,38264,10115,中信期货,35012,-1282,中信期货,40375,-802,2016-07-22
5,华信万达期货,34357,17538,光大期货,30880,-1224,华信万达期货,27813,-2366,2016-07-22
6,光大期货,26977,9234,金瑞期货,23964,2360,英大期货,19601,-600,2016-07-22
7,金瑞期货,26404,8817,华信万达期货,20528,749,申银万国,17115,1708,2016-07-22
8,中粮期货,25777,17914,建信期货,14632,91,国投安信期货,16677,115,2016-07-22
9,国泰君安,25188,13696,永安期货,13991,-1892,光大期货,16105,-2045,2016-07-22
10,首创期货,24371,14481,格林大华期货,12397,-20,浙商期货,14676,-193,2016-07-22
11,东海期货,23838,16643,国都期货,12087,-960,宝城期货,14062,-62,2016-07-22
12,永安期货,22610,11455,银河期货,9789,293,中投天琪,12388,-42,2016-07-22
13,南华期货,22038,7683,徽商期货,9359,-38,大地期货,12326,18,2016-07-22
14,五矿经易期货,21406,8723,东证期货,9049,-451,海通期货,12141,1136,2016-07-22
15,中辉期货,20617,4307,国海良时,8592,1779,南华期货,11996,362,2016-07-22
16,申银万国,17857,12418,广发期货,8551,267,东兴期货,11744,584,2016-07-22
17,徽商期货,16386,6593,首创期货,8303,53,首创期货,10508,-972,2016-07-22
18,平安期货,16303,12664,申银万国,8239,1325,宏源期货,10285,-111,2016-07-22
19,铜冠金源,15428,5914,国泰君安,7924,-217,徽商期货,8588,430,2016-07-22
20,中信建投,15192,10902,五矿经易期货,7483,-2482,东证期货,7646,2143,2016-07-22
