1,海通期货,57719,-4402,永安期货,41459,-930,华泰期货,45598,631,2016-09-28
2,华泰期货,38265,-23528,华泰期货,34293,-140,中粮期货,38182,1294,2016-09-28
3,冠通期货,31193,1587,华信万达期货,32234,-105,永安期货,30365,1027,2016-09-28
4,中信期货,27302,-9489,中粮期货,27047,-1350,中信期货,25876,443,2016-09-28
5,光大期货,27147,-12202,中信期货,23332,527,混沌天成期货,24752,152,2016-09-28
6,中银国际,22544,-5754,光大期货,21012,718,国投安信期货,22624,1137,2016-09-28
7,东海期货,22258,803,一德期货,20009,138,申银万国,19111,506,2016-09-28
8,广发期货,21862,-6523,国投安信期货,17353,-201,光大期货,19096,1237,2016-09-28
9,铜冠金源,19804,1570,申银万国,15295,5580,浙商期货,18486,391,2016-09-28
10,华信万达期货,19185,-4780,广发期货,14354,-1184,华信万达期货,18430,264,2016-09-28
11,平安期货,17757,6731,东方汇金期货,14283,-2117,英大期货,18197,55,2016-09-28
12,徽商期货,16482,-5021,中信建投,13865,1642,宝城期货,16446,242,2016-09-28
13,申银万国,15714,-13728,海通期货,12916,125,海通期货,14604,-36,2016-09-28
14,金瑞期货,15012,-2592,宏源期货,11487,-469,大地期货,12803,-1098,2016-09-28
15,国泰君安,14869,-5313,金瑞期货,11151,9,东兴期货,11733,162,2016-09-28
16,方正中期,13615,-668,国泰君安,10557,-412,中投天琪,10758,141,2016-09-28
17,永安期货,13349,-5976,大连良运,9720,-24,宏源期货,10748,104,2016-09-28
18,国海良时,13340,-179,招商期货,9620,416,招商期货,9578,298,2016-09-28
19,创元期货,11921,-3921,浙商期货,9468,-502,东证期货,8506,1687,2016-09-28
20,中辉期货,11030,-2301,兴证期货,8419,-595,红塔期货,8194,75,2016-09-28
