1,华泰期货,21094,426,光大期货,37823,780,中粮期货,55146,-312,2016-09-09
2,海通期货,15016,-1752,中粮期货,37757,-644,中信期货,30998,-277,2016-09-09
3,中辉期货,13755,2303,华泰期货,31189,-382,华泰期货,29782,188,2016-09-09
4,光大期货,12844,-8084,中信期货,22799,41,国投安信期货,28520,1601,2016-09-09
5,平安期货,11650,4353,金瑞期货,18037,247,永安期货,24407,-1344,2016-09-09
6,广发期货,11265,2146,华信万达期货,17259,187,华信万达期货,16082,-179,2016-09-09
7,金瑞期货,8543,-1339,永安期货,13931,-289,申银万国,15648,-93,2016-09-09
8,中信期货,7914,-5994,天风期货,10819,-26,宝城期货,15372,-21,2016-09-09
9,冠通期货,7865,-1732,广发期货,10649,900,浙商期货,15119,207,2016-09-09
10,徽商期货,7394,-1109,大连良运,9432,24,光大期货,14676,-174,2016-09-09
11,中银国际,7325,-334,国海良时,9172,353,大地期货,13142,-7,2016-09-09
12,招商期货,6440,2303,建信期货,9167,-72,英大期货,12953,59,2016-09-09
13,申银万国,6086,246,宏源期货,8209,65,中投天琪,12561,360,2016-09-09
14,华信万达期货,5882,-5080,国投安信期货,8013,106,东证期货,11716,1427,2016-09-09
15,东航期货,5839,-217,五矿经易期货,7615,68,海通期货,11225,148,2016-09-09
16,中国国际,5743,-258,兴证期货,7208,-495,东兴期货,10214,-16,2016-09-09
17,东海期货,5277,-985,中投天琪,6666,667,宏源期货,9599,-203,2016-09-09
18,国投安信期货,5187,-1655,新湖期货,6430,-79,红塔期货,9129,-412,2016-09-09
19,弘业期货,4858,-2789,东兴期货,6264,-30,招商期货,6092,110,2016-09-09
20,国泰君安,4844,-537,国都期货,5988,29,国泰君安,5013,152,2016-09-09
