1,东海期货,91450,-32320,混沌天成期货,80865,-2134,中粮期货,75131,-3347,2016-01-12
2,华泰期货,65465,-46731,华泰期货,57386,-494,华泰期货,62901,-111,2016-01-12
3,华信万达期货,57197,8740,中粮期货,42003,2813,光大期货,34581,349,2016-01-12
4,光大期货,46757,-20641,光大期货,30738,1238,中投天琪,34222,-305,2016-01-12
5,铜冠金源,46249,-17242,华信万达期货,29412,2716,海通期货,30711,-83,2016-01-12
6,中辉期货,42255,-9244,宏源期货,24011,-792,申银万国,27139,-5625,2016-01-12
7,五矿经易期货,41471,-26700,方正中期,22939,-661,中信期货,25264,485,2016-01-12
8,申银万国,39323,-9020,一德期货,21941,-1469,国投期货,20595,-976,2016-01-12
9,国泰君安,32114,-5256,海通期货,17556,-951,永安期货,19774,-247,2016-01-12
10,广发期货,28633,-19866,永安期货,15441,901,华鑫期货,19301,437,2016-01-12
11,海通期货,28258,-5649,浙江新世纪,15078,-509,宝城期货,18391,636,2016-01-12
12,首创期货,24954,-1765,国海良时,14762,-872,浙商期货,18262,-1220,2016-01-12
13,中信期货,22672,-13118,倍特期货,13471,-677,国都期货,17406,11,2016-01-12
14,东航期货,22175,-3315,中信期货,13176,-1111,华信万达期货,15462,3915,2016-01-12
15,方正中期,22003,-5701,南华期货,12803,1065,东兴期货,14718,-200,2016-01-12
16,徽商期货,21918,-4356,银河期货,11264,801,宏源期货,12751,220,2016-01-12
17,中粮期货,21250,-9046,东航期货,11235,-811,英大期货,12490,-388,2016-01-12
18,东方汇金期货,21055,-5738,国泰君安,10453,-287,大地期货,10677,-118,2016-01-12
19,瑞达期货,20287,-11184,中国国际,9361,-833,国泰君安,10503,1411,2016-01-12
20,平安期货,20117,221,瑞达期货,9303,-264,东证期货,10282,-527,2016-01-12
