1,华泰期货,54113,3084,混沌天成期货,104575,2544,中粮期货,82033,1657,2016-04-11
2,海通期货,32988,1301,华泰期货,59758,4738,华泰期货,69585,2525,2016-04-11
3,华信万达期货,31258,-5545,中粮期货,31053,1842,永安期货,69034,1387,2016-04-11
4,光大期货,27677,-9065,国泰君安,30917,682,光大期货,41586,-456,2016-04-11
5,兴证期货,27206,5394,宏源期货,29960,447,申银万国,29586,-945,2016-04-11
6,国泰君安,26724,-5129,华信万达期货,27746,1234,中信期货,26604,258,2016-04-11
7,中辉期货,26591,229,一德期货,24027,416,国投期货,25792,556,2016-04-11
8,广发期货,24664,-2773,永安期货,21642,-2616,华信万达期货,22361,-416,2016-04-11
9,东海期货,23468,-1753,光大期货,21418,1317,宝城期货,18608,68,2016-04-11
10,中信期货,20993,-4932,迈科期货,16957,899,浙商期货,17666,2019,2016-04-11
11,东证期货,20931,-6197,中信期货,15840,-791,宏源期货,17055,103,2016-04-11
12,混沌天成期货,18900,5954,海通期货,15517,378,国都期货,16451,-3,2016-04-11
13,招商期货,18708,4932,瑞达期货,15212,-596,东证期货,14650,537,2016-04-11
14,东航期货,14360,-4310,国富期货,13425,-9,金瑞期货,13465,-116,2016-04-11
15,永安期货,14027,-7168,格林大华期货,11298,114,海通期货,12629,-1080,2016-04-11
16,方正中期,13973,-1798,国联期货,11292,1060,中投天琪,12068,14,2016-04-11
17,金瑞期货,13574,2230,倍特期货,11056,-2014,五矿经易期货,11968,753,2016-04-11
18,五矿经易期货,13147,-1812,广发期货,10218,-964,英大期货,11305,-10,2016-04-11
19,弘业期货,12628,806,浙商期货,9426,-596,国泰君安,10110,1070,2016-04-11
20,申银万国,11871,-4614,东航期货,8773,-174,大地期货,9913,65,2016-04-11
