1,华泰期货,27307,-7872,中粮期货,53432,-644,中粮期货,54068,-497,2016-08-18
2,光大期货,27026,3942,华泰期货,38270,-1091,华泰期货,40691,240,2016-08-18
3,海通期货,24875,-5045,中信期货,25880,-580,永安期货,36710,-205,2016-08-18
4,中辉期货,15820,-6578,光大期货,21605,2489,中信期货,25626,-171,2016-08-18
5,中信期货,15123,-2077,国海良时,15519,-245,国投安信期货,19347,-384,2016-08-18
6,东海期货,13909,-1348,永安期货,15516,-296,华信万达期货,17894,1724,2016-08-18
7,广发期货,10539,-7124,金瑞期货,14044,-43,英大期货,16570,-35,2016-08-18
8,永安期货,9641,-8367,华信万达期货,13118,-333,浙商期货,14635,-2532,2016-08-18
9,南华期货,9194,460,五矿经易期货,12857,12,申银万国,14610,-9,2016-08-18
10,金瑞期货,9140,-2401,中投天琪,9543,121,海通期货,14383,502,2016-08-18
11,银河期货,9054,-142,国投安信期货,9092,-197,宝城期货,14248,77,2016-08-18
12,徽商期货,8553,-331,国都期货,8759,1,中投天琪,10737,-17,2016-08-18
13,中粮期货,8221,-10681,建信期货,8097,-32,大地期货,10582,-200,2016-08-18
14,招商期货,8082,2018,国泰君安,8063,224,光大期货,10482,817,2016-08-18
15,华信万达期货,7899,-13875,首创期货,6997,-545,东兴期货,10290,-26,2016-08-18
16,国海良时,7842,3739,宏源期货,6728,-54,东证期货,10198,356,2016-08-18
17,国投安信期货,7799,-362,南华期货,6682,84,国泰君安,8152,107,2016-08-18
18,国泰君安,7691,-1993,上海东亚,6352,422,宏源期货,7308,-535,2016-08-18
19,申银万国,7599,-1320,格林大华期货,5905,197,南华期货,6147,52,2016-08-18
20,兴证期货,7557,702,福能期货,5857,-237,首创期货,5483,465,2016-08-18
