1,华泰期货,56203,-79010,混沌天成期货,93786,194,华泰期货,69922,-864,2016-02-25
2,东海期货,41329,-50722,华泰期货,66559,1453,中粮期货,64950,-1659,2016-02-25
3,中辉期货,33366,-15148,中粮期货,42480,-937,光大期货,32064,-1247,2016-02-25
4,海通期货,31591,-34579,光大期货,37262,-973,海通期货,31664,1049,2016-02-25
5,光大期货,30170,-37123,华信万达期货,28552,1477,中信期货,31061,1735,2016-02-25
6,首创期货,29535,-29866,一德期货,27726,-1023,申银万国,28511,-3068,2016-02-25
7,华信万达期货,26932,-42234,宏源期货,27527,-1321,华鑫期货,25453,4134,2016-02-25
8,五矿经易期货,26478,-11450,国泰君安,19409,186,永安期货,22669,791,2016-02-25
9,国泰君安,25874,-18390,兴证期货,19360,-878,国投期货,22210,31,2016-02-25
10,申银万国,20745,-25868,浙江新世纪,16583,34,浙商期货,20688,-116,2016-02-25
11,广发期货,18894,-28827,海通期货,15210,1222,宝城期货,17986,9,2016-02-25
12,华安期货,18695,-13224,瑞达期货,14064,957,宏源期货,17758,-528,2016-02-25
13,徽商期货,18569,-11745,中信期货,12943,-274,东兴期货,15319,-28,2016-02-25
14,中粮期货,18000,4378,永安期货,12579,-691,大地期货,13533,393,2016-02-25
15,铜冠金源,17891,-8928,国富期货,12070,5,东航期货,13074,697,2016-02-25
16,方正中期,15822,-19233,倍特期货,11873,-2236,国泰君安,12132,-1496,2016-02-25
17,东航期货,15114,-16390,国海良时,11843,-305,南证期货,10501,29,2016-02-25
18,瑞达期货,14885,-1468,东航期货,11113,101,中投天琪,10299,250,2016-02-25
19,永安期货,14718,-12464,浙商期货,10729,-228,华信万达期货,10083,-163,2016-02-25
20,国投期货,14198,-29009,南证期货,9943,-421,首创期货,9016,276,2016-02-25
