1,华泰期货,102015,13757,中粮期货,49400,1794,中粮期货,70857,908,2016-07-12
2,海通期货,88377,15883,华泰期货,46902,2,永安期货,56005,-1007,2016-07-12
3,华信万达期货,59643,24826,光大期货,44475,913,华泰期货,52554,3775,2016-07-12
4,中信期货,48288,11322,中信期货,38743,-1893,中信期货,43085,485,2016-07-12
5,金瑞期货,35270,-23,中信建投,30901,1377,华信万达期货,23648,-4648,2016-07-12
6,光大期货,31538,2893,金瑞期货,21931,1928,英大期货,19488,-10,2016-07-12
7,中粮期货,28002,12022,永安期货,16074,-846,光大期货,18097,51,2016-07-12
8,东证期货,27042,-5063,建信期货,14050,2951,国投安信期货,16617,-3260,2016-07-12
9,国投安信期货,23864,11741,华信万达期货,13260,-9331,浙商期货,16476,726,2016-07-12
10,徽商期货,22995,7587,国都期货,13080,-6980,首创期货,15674,-605,2016-07-12
11,广发期货,22049,-1159,格林大华期货,12949,-221,申银万国,14799,345,2016-07-12
12,国泰君安,21955,8645,银河期货,10894,638,宝城期货,14471,-68,2016-07-12
13,倍特期货,21417,16435,五矿经易期货,10021,-260,大地期货,12506,964,2016-07-12
14,中辉期货,21012,5557,首创期货,9902,-1467,中投天琪,11390,266,2016-07-12
15,南华期货,20276,7471,徽商期货,9266,-457,海通期货,10659,-790,2016-07-12
16,首创期货,20198,3106,东航期货,8509,642,南华期货,10595,-132,2016-07-12
17,东航期货,19123,6800,广发期货,8373,-351,东兴期货,10098,-178,2016-07-12
18,中国国际,18104,6857,海通期货,7937,169,宏源期货,9778,-4793,2016-07-12
19,中银国际,18014,6958,国泰君安,7927,656,东证期货,8434,-938,2016-07-12
20,混沌天成期货,17666,9232,弘业期货,7206,344,徽商期货,7908,474,2016-07-12
