1,光大期货,20928,916,中粮期货,38401,358,中粮期货,55458,-1741,2016-09-08
2,华泰期货,20668,-7018,光大期货,37043,2726,中信期货,31275,-644,2016-09-08
3,海通期货,16768,1946,华泰期货,31571,652,华泰期货,29594,-1800,2016-09-08
4,中信期货,13908,-1746,中信期货,22758,278,国投安信期货,26919,92,2016-09-08
5,中辉期货,11452,-5827,金瑞期货,17790,-242,永安期货,25751,1294,2016-09-08
6,华信万达期货,10962,-3536,华信万达期货,17072,-3359,华信万达期货,16261,-667,2016-09-08
7,永安期货,10211,-3113,永安期货,14220,55,申银万国,15741,-451,2016-09-08
8,金瑞期货,9882,346,天风期货,10845,-89,宝城期货,15393,77,2016-09-08
9,冠通期货,9597,-3204,广发期货,9749,172,浙商期货,14912,-37,2016-09-08
10,广发期货,9119,-771,大连良运,9408,-49,光大期货,14850,-422,2016-09-08
11,徽商期货,8503,606,建信期货,9239,-60,大地期货,13149,180,2016-09-08
12,中银国际,7659,-3116,国海良时,8819,-214,英大期货,12894,-70,2016-09-08
13,弘业期货,7647,-856,宏源期货,8144,-8,中投天琪,12201,81,2016-09-08
14,东证期货,7481,651,国投安信期货,7907,-1716,海通期货,11077,-352,2016-09-08
15,格林大华期货,7416,4635,兴证期货,7703,-447,东证期货,10289,-158,2016-09-08
16,平安期货,7297,1575,五矿经易期货,7547,598,东兴期货,10230,169,2016-09-08
17,国投安信期货,6842,-4835,新湖期货,6509,-1968,宏源期货,9802,403,2016-09-08
18,中粮期货,6641,1266,东兴期货,6294,1,红塔期货,9541,-722,2016-09-08
19,方正中期,6618,758,国泰君安,6121,-368,招商期货,5982,120,2016-09-08
20,兴证期货,6472,1326,中投天琪,5999,-188,国泰君安,4861,411,2016-09-08
