1,华泰期货,87457,25972,混沌天成期货,79914,-1250,中粮期货,86598,-636,2016-01-06
2,东海期货,66441,15031,华泰期货,54156,2867,华泰期货,60333,-750,2016-01-06
3,光大期货,50404,12491,中粮期货,34426,-1016,海通期货,35527,1124,2016-01-06
4,广发期货,46873,8943,中信期货,28885,525,光大期货,33872,-3765,2016-01-06
5,中辉期货,45510,19062,光大期货,28507,3579,华鑫期货,27227,-544,2016-01-06
6,华信万达期货,43955,3709,宏源期货,23815,-949,申银万国,26572,-3246,2016-01-06
7,申银万国,40792,20560,一德期货,22981,-11425,中信期货,25656,1824,2016-01-06
8,铜冠金源,40279,12698,方正中期,22838,2189,中投天琪,22872,2157,2016-01-06
9,五矿经易期货,39543,12656,华信万达期货,21299,968,国投期货,22217,-3461,2016-01-06
10,首创期货,38658,9464,永安期货,16719,-1916,永安期货,19822,571,2016-01-06
11,金瑞期货,36679,18058,银河期货,15849,-648,浙商期货,18950,-445,2016-01-06
12,东航期货,36173,18547,浙江新世纪,15507,5160,宝城期货,17740,496,2016-01-06
13,国泰君安,36166,1687,倍特期货,13925,-152,五矿经易期货,15866,234,2016-01-06
14,海通期货,35516,2110,国投期货,13877,-872,国都期货,15571,-5117,2016-01-06
15,方正中期,31736,10763,海通期货,12817,-2532,英大期货,14820,-782,2016-01-06
16,国投期货,27153,-2035,南华期货,12564,1395,东兴期货,14772,-497,2016-01-06
17,南华期货,26723,5686,国海良时,11487,-793,华信万达期货,12895,-5741,2016-01-06
18,中粮期货,26084,7915,五矿经易期货,10929,-4239,宏源期货,12798,-185,2016-01-06
19,永安期货,25607,6800,广发期货,10200,-830,大地期货,12552,-40,2016-01-06
20,东证期货,24023,6655,兴证期货,10000,-1810,银河期货,10827,-1287,2016-01-06
