1,东海期货,142452,62265,混沌天成期货,88377,-1988,华泰期货,65603,-5809,2016-01-27
2,华泰期货,111785,44125,华泰期货,60654,-1404,中粮期货,64937,6845,2016-01-27
3,光大期货,77049,38634,华信万达期货,38577,4056,申银万国,32832,5569,2016-01-27
4,海通期货,70384,32345,中粮期货,36101,-2,海通期货,32649,1583,2016-01-27
5,华信万达期货,69638,37495,光大期货,32521,-3699,光大期货,28628,-3146,2016-01-27
6,首创期货,64499,35444,宏源期货,24968,-556,中信期货,27891,-1873,2016-01-27
7,广发期货,61434,23989,一德期货,23468,-88,永安期货,25503,-2447,2016-01-27
8,申银万国,59871,25645,方正中期,22390,-831,华鑫期货,23399,-268,2016-01-27
9,五矿经易期货,54567,29248,倍特期货,17633,918,浙商期货,19781,1291,2016-01-27
10,国泰君安,52466,10718,浙江新世纪,16770,74,宝城期货,17147,-245,2016-01-27
11,中信期货,50874,31279,南华期货,15629,-249,国投期货,16726,-1401,2016-01-27
12,金瑞期货,50642,19513,海通期货,15252,569,东兴期货,15908,-2536,2016-01-27
13,徽商期货,47908,24077,中信期货,12690,-10747,首创期货,15196,5350,2016-01-27
14,方正中期,43113,16976,国海良时,12337,-634,宏源期货,14001,116,2016-01-27
15,永安期货,42566,18464,永安期货,11993,-187,华信万达期货,13032,-1218,2016-01-27
16,冠通期货,41959,9880,瑞达期货,11142,-369,大地期货,12641,-451,2016-01-27
17,中辉期货,41292,10387,国泰君安,10590,-1901,英大期货,11670,-844,2016-01-27
18,瑞达期货,40619,18352,银河期货,10335,-827,红塔期货,11253,-535,2016-01-27
19,东证期货,38047,17087,申银万国,10097,1784,中投天琪,10729,-15296,2016-01-27
20,弘业期货,34563,19203,中国国际,9575,-336,方正中期,9870,36,2016-01-27
