1,华泰期货,33300,-1282,混沌天成期货,103259,2473,中粮期货,78943,3825,2016-04-07
2,华信万达期货,24555,-10244,华泰期货,50045,-275,华泰期货,71134,-135,2016-04-07
3,光大期货,23488,-6891,国泰君安,30159,56,永安期货,63441,106,2016-04-07
4,国泰君安,22566,-3262,宏源期货,29984,476,光大期货,43677,289,2016-04-07
5,中辉期货,19263,-5985,永安期货,28491,689,中信期货,29684,-116,2016-04-07
6,海通期货,17852,-3498,中粮期货,27014,122,申银万国,29016,-64,2016-04-07
7,东海期货,15818,-5174,华信万达期货,24005,-122,国投期货,24707,1358,2016-04-07
8,广发期货,15420,-8264,一德期货,22193,-193,华信万达期货,22161,965,2016-04-07
9,招商期货,13681,-2100,海通期货,19411,-2,宝城期货,18544,-1016,2016-04-07
10,混沌天成期货,12960,3117,光大期货,18084,859,浙商期货,17794,979,2016-04-07
11,中信期货,12738,-1092,中信期货,16912,768,宏源期货,16993,-21,2016-04-07
12,徽商期货,12573,1623,瑞达期货,16299,257,国都期货,16568,80,2016-04-07
13,五矿经易期货,12249,-527,迈科期货,16268,230,金瑞期货,13607,-1663,2016-04-07
14,兴证期货,11762,-385,国富期货,13594,209,海通期货,12650,-626,2016-04-07
15,永安期货,11581,-5889,格林大华期货,11600,-14,英大期货,12540,-22,2016-04-07
16,东证期货,10961,-8305,兴证期货,11593,-230,东证期货,12386,527,2016-04-07
17,申银万国,10807,-7402,东航期货,11525,416,中投天琪,12153,-4,2016-04-07
18,东航期货,10392,-4762,浙商期货,11244,-555,首创期货,11563,-675,2016-04-07
19,金瑞期货,9853,910,国联期货,10778,313,五矿经易期货,10187,-58,2016-04-07
20,国投期货,9546,-966,广发期货,10623,381,银河期货,10123,95,2016-04-07
