1,华泰期货,79468,42380,华泰期货,63289,-245,永安期货,71697,2854,2016-05-23
2,东海期货,55968,17791,中粮期货,54748,2775,华泰期货,67888,2333,2016-05-23
3,光大期货,55559,30199,光大期货,42527,-1870,中粮期货,30061,1256,2016-05-23
4,海通期货,53489,16801,永安期货,29962,-738,申银万国,27246,-352,2016-05-23
5,华信万达期货,43425,-4957,华信万达期货,26844,-3803,中信期货,25025,225,2016-05-23
6,广发期货,42582,13580,格林大华期货,14513,6151,国投期货,22436,-614,2016-05-23
7,国投期货,37447,26393,中信期货,14326,-3659,英大期货,20808,727,2016-05-23
8,永安期货,35546,15748,国都期货,14028,2689,宝城期货,19555,165,2016-05-23
9,金瑞期货,34554,11160,金瑞期货,11544,2548,海通期货,19376,15,2016-05-23
10,中信期货,34394,12045,中信建投,11541,-41,浙商期货,16999,106,2016-05-23
11,国泰君安,26355,8372,徽商期货,10247,1082,东证期货,15339,543,2016-05-23
12,五矿经易期货,25502,5054,宏源期货,9880,843,宏源期货,14240,495,2016-05-23
13,徽商期货,25027,7868,国泰君安,9743,-1130,光大期货,13783,-313,2016-05-23
14,方正中期,24901,14086,中国国际,9320,-1990,华信万达期货,13209,-2140,2016-05-23
15,东航期货,24168,12561,海通期货,8761,2560,大地期货,13081,887,2016-05-23
16,申银万国,23969,9401,东证期货,8426,-164,招商期货,9013,2565,2016-05-23
17,中辉期货,22505,3979,弘业期货,8046,-1215,中投天琪,8501,-565,2016-05-23
18,弘业期货,21656,11578,国联期货,7942,-212,广发期货,7439,918,2016-05-23
19,混沌天成期货,17468,10350,首创期货,7497,-872,国泰君安,7105,-155,2016-05-23
20,中国国际,17178,4667,建信期货,7164,-241,首创期货,6887,464,2016-05-23
