1,华泰期货,73807,43656,混沌天成期货,91889,-447,中粮期货,65437,8553,2016-02-16
2,东海期货,67011,45050,华泰期货,57439,6577,华泰期货,64173,2638,2016-02-16
3,海通期货,59672,41014,中粮期货,41806,1347,申银万国,33779,8610,2016-02-16
4,申银万国,44507,34310,光大期货,34706,6478,海通期货,31336,-4777,2016-02-16
5,铜冠金源,43143,37712,方正中期,30501,3764,永安期货,31325,5505,2016-02-16
6,光大期货,42379,14630,华信万达期货,30262,753,中信期货,27714,3489,2016-02-16
7,国泰君安,40322,26165,一德期货,28021,4657,光大期货,22372,821,2016-02-16
8,中辉期货,38581,24448,宏源期货,26472,1162,华鑫期货,21972,766,2016-02-16
9,广发期货,35812,18878,倍特期货,18658,2917,浙商期货,20561,3582,2016-02-16
10,华信万达期货,34183,16977,浙江新世纪,16266,912,国泰君安,19121,-15,2016-02-16
11,首创期货,33153,23623,永安期货,15453,3370,国投期货,17967,3586,2016-02-16
12,国投期货,32982,22905,瑞达期货,14259,1888,宝城期货,17821,711,2016-02-16
13,永安期货,32045,19996,国海良时,13469,1310,宏源期货,17498,766,2016-02-16
14,方正中期,31173,23508,海通期货,12057,1515,东兴期货,15344,3023,2016-02-16
15,银河期货,27723,19510,银河期货,11133,1455,大地期货,12380,608,2016-02-16
16,华安期货,25908,17497,浙商期货,10767,1389,银河期货,11916,590,2016-02-16
17,国海良时,24887,23415,中信期货,10415,1231,方正中期,11404,2991,2016-02-16
18,徽商期货,24321,19941,南华期货,10024,425,东航期货,10483,2037,2016-02-16
19,冠通期货,22671,16614,国泰君安,8826,1727,江西瑞奇,10431,9239,2016-02-16
20,混沌天成期货,21408,16304,首创期货,8229,1042,红塔期货,10212,199,2016-02-16
