1,华泰期货,63155,17635,华泰期货,57867,2294,华泰期货,65103,-1445,2016-05-06
2,华信万达期货,55570,4356,中粮期货,47981,1289,永安期货,52312,-672,2016-05-06
3,海通期货,45096,11526,光大期货,34930,1296,中粮期货,46755,168,2016-05-06
4,广发期货,44822,17441,华信万达期货,32489,813,申银万国,25606,-73,2016-05-06
5,东海期货,42877,17922,永安期货,26296,-2709,国投期货,22339,-348,2016-05-06
6,光大期货,41503,15470,国都期货,11317,-75,中信期货,20869,-1942,2016-05-06
7,中信期货,31310,7386,中信期货,10893,-7154,英大期货,20474,-484,2016-05-06
8,中辉期货,27594,2045,国泰君安,9690,544,华信万达期货,20426,-3857,2016-05-06
9,国泰君安,27377,346,宏源期货,9184,-745,光大期货,19384,-1017,2016-05-06
10,金瑞期货,26471,7158,国投期货,9044,-33,宝城期货,18978,122,2016-05-06
11,五矿经易期货,22223,8288,海通期货,8418,-2310,宏源期货,13787,-26,2016-05-06
12,永安期货,19093,-1491,东证期货,8158,431,海通期货,13086,2926,2016-05-06
13,弘业期货,18052,3222,中国国际,7998,-894,浙商期货,11429,-1545,2016-05-06
14,首创期货,17998,-1720,建信期货,7833,38,大地期货,11333,-350,2016-05-06
15,中信建投,17782,6646,国联期货,7681,-884,中投天琪,10690,-73,2016-05-06
16,方正中期,17340,3317,广发期货,7374,-990,国泰君安,7894,-2053,2016-05-06
17,东航期货,15481,1283,中投天琪,7305,-2057,建信期货,7782,-2,2016-05-06
18,华安期货,15082,1094,混沌天成期货,7152,3560,东证期货,7290,39,2016-05-06
19,中国国际,14654,2041,银河期货,7128,-76,国都期货,7131,-26,2016-05-06
20,徽商期货,14552,-179,格林大华期货,7110,813,金瑞期货,6842,273,2016-05-06
