1,东海期货,51089,-44002,混沌天成期货,87743,904,中粮期货,70700,-1067,2016-02-18
2,华泰期货,37659,-36568,华泰期货,61215,-475,华泰期货,65281,-1052,2016-02-18
3,申银万国,33384,-13862,中粮期货,44177,310,中信期货,34606,1180,2016-02-18
4,光大期货,29373,-24630,光大期货,43639,-1326,海通期货,30961,-2166,2016-02-18
5,中辉期货,26778,-9686,华信万达期货,35223,435,申银万国,29846,-4,2016-02-18
6,永安期货,26652,1167,一德期货,28604,801,永安期货,27185,-5434,2016-02-18
7,国泰君安,25544,-3257,宏源期货,25834,7,国泰君安,22410,1482,2016-02-18
8,海通期货,24725,-21632,永安期货,17602,718,华鑫期货,21534,2101,2016-02-18
9,中信期货,23524,-3286,浙江新世纪,17127,964,浙商期货,20761,-21,2016-02-18
10,铜冠金源,22002,-21155,中信期货,15401,3852,光大期货,19541,-4819,2016-02-18
11,广发期货,21931,-6782,倍特期货,14778,-2584,宏源期货,19204,1866,2016-02-18
12,华信万达期货,21584,-29216,海通期货,14214,371,国投期货,17728,-238,2016-02-18
13,瑞达期货,20368,5398,瑞达期货,13914,-745,宝城期货,17587,-33,2016-02-18
14,首创期货,19836,-26800,国海良时,13464,119,银河期货,17203,1583,2016-02-18
15,新湖期货,18170,6056,银河期货,12821,360,江西瑞奇,16714,25,2016-02-18
16,方正中期,16982,-22566,南华期货,12555,-543,东航期货,14349,90,2016-02-18
17,东证期货,13636,-6657,东航期货,11495,56,东兴期货,14169,43,2016-02-18
18,徽商期货,13157,-10472,浙商期货,11465,627,方正中期,12286,626,2016-02-18
19,金瑞期货,13088,-14987,方正中期,11199,-396,兴证期货,11640,-3243,2016-02-18
20,南华期货,12959,-6814,南证期货,10250,186,大地期货,11075,-344,2016-02-18
