1,东海期货,81806,-23848,混沌天成期货,87075,1409,华泰期货,68791,779,2016-02-02
2,华泰期货,55639,-12328,华泰期货,56369,-1610,中粮期货,62273,789,2016-02-02
3,华信万达期货,33540,160,中粮期货,40566,2821,海通期货,32158,-1623,2016-02-02
4,光大期货,33464,-4614,光大期货,33532,223,中信期货,29519,-2096,2016-02-02
5,中辉期货,32713,1399,方正中期,30656,86,永安期货,29058,6295,2016-02-02
6,铜冠金源,32356,-11762,华信万达期货,29965,-1494,申银万国,28360,-942,2016-02-02
7,广发期货,31393,-252,南华期货,27281,3604,国泰君安,26450,3698,2016-02-02
8,海通期货,28061,-11702,宏源期货,25377,190,光大期货,24175,-2111,2016-02-02
9,国泰君安,27655,-5252,一德期货,21478,-1460,浙商期货,20650,-148,2016-02-02
10,永安期货,25354,3164,浙江新世纪,15774,-321,华鑫期货,20248,-201,2016-02-02
11,方正中期,22204,-4868,浙商期货,15004,-868,宏源期货,18765,3076,2016-02-02
12,申银万国,22171,-10882,国海良时,13562,-1359,宝城期货,17609,-744,2016-02-02
13,徽商期货,20813,-4108,倍特期货,13398,-55,东兴期货,17169,69,2016-02-02
14,五矿经易期货,20350,-9089,海通期货,12977,-1766,国投期货,13911,-673,2016-02-02
15,首创期货,20188,-1006,永安期货,12323,-2749,大地期货,12737,-1030,2016-02-02
16,南华期货,20144,355,瑞达期货,12233,-66,银河期货,12058,-48,2016-02-02
17,瑞达期货,16442,-28744,银河期货,11832,-109,东证期货,11301,1670,2016-02-02
18,中信期货,16098,-2983,中信期货,10781,82,红塔期货,11159,78,2016-02-02
19,兴证期货,15365,-3088,国泰君安,9760,551,东航期货,10965,-489,2016-02-02
20,金瑞期货,15206,366,申银万国,8814,-763,方正中期,10587,-72,2016-02-02
