1,东海期货,105370,-3517,混沌天成期货,103478,-2661,华泰期货,70763,417,2016-03-01
2,华泰期货,103732,-24354,华泰期货,68057,-867,中粮期货,63680,-4429,2016-03-01
3,首创期货,57938,446,中粮期货,45730,1442,海通期货,35117,3726,2016-03-01
4,光大期货,51228,-5797,光大期货,38437,1916,光大期货,34463,1462,2016-03-01
5,海通期货,46130,-24561,华信万达期货,32649,5176,永安期货,34229,4306,2016-03-01
6,五矿经易期货,43098,3840,宏源期货,27851,-15,中信期货,27967,-1750,2016-03-01
7,广发期货,38022,-13793,一德期货,27761,215,申银万国,26174,666,2016-03-01
8,华信万达期货,35108,-10900,国泰君安,20275,232,国投期货,24870,3885,2016-03-01
9,中辉期货,33797,-8137,浙江新世纪,15695,-19,浙商期货,24691,3527,2016-03-01
10,华安期货,33721,-7299,倍特期货,15070,762,宝城期货,17479,-451,2016-03-01
11,国投期货,32977,-2967,瑞达期货,14796,1079,华鑫期货,17022,-253,2016-03-01
12,国泰君安,31869,-13879,永安期货,12902,-757,大地期货,15531,-633,2016-03-01
13,方正中期,31528,3015,中信期货,12315,-71,华信万达期货,15139,7368,2016-03-01
14,中信期货,31351,-1913,国富期货,12056,35,东兴期货,14576,-725,2016-03-01
15,永安期货,29585,-12820,东航期货,11481,883,东航期货,13920,190,2016-03-01
16,金瑞期货,28375,-12735,银河期货,10370,1128,南证期货,11174,-5,2016-03-01
17,东航期货,26591,924,南证期货,9942,-36,银河期货,10404,1501,2016-03-01
18,徽商期货,24966,-3975,南华期货,9352,2099,国泰君安,10214,767,2016-03-01
19,兴证期货,24545,-9236,方正中期,8901,-532,宏源期货,10214,-4388,2016-03-01
20,申银万国,23747,-25523,国联期货,8546,-181,方正中期,9489,-412,2016-03-01
