1,华泰期货,45325,14003,混沌天成期货,101616,-2119,华泰期货,67712,2392,2016-03-31
2,华信万达期货,40110,7529,华泰期货,58411,-1691,中粮期货,66967,-1751,2016-03-31
3,国泰君安,32967,8702,中粮期货,30459,-930,永安期货,58249,2660,2016-03-31
4,光大期货,30786,12035,宏源期货,29758,-179,光大期货,41325,-1260,2016-03-31
5,海通期货,28913,4542,国泰君安,25456,-2163,中信期货,30401,447,2016-03-31
6,中辉期货,22163,243,一德期货,23594,61,申银万国,29682,682,2016-03-31
7,中信期货,19729,1635,永安期货,21468,503,国投期货,22934,-1438,2016-03-31
8,五矿经易期货,17935,6910,光大期货,20245,-582,宝城期货,17732,184,2016-03-31
9,混沌天成期货,16933,7545,华信万达期货,18354,-1227,浙商期货,17180,-559,2016-03-31
10,永安期货,14839,4078,迈科期货,16058,-70,宏源期货,16739,339,2016-03-31
11,招商期货,12778,3974,中信期货,15935,-308,国都期货,16529,3,2016-03-31
12,中国国际,11364,3214,海通期货,15462,-662,华信万达期货,15586,-4021,2016-03-31
13,申银万国,11041,-798,国富期货,13755,-142,金瑞期货,15569,-319,2016-03-31
14,东航期货,10772,3422,瑞达期货,12570,-324,海通期货,14802,-17,2016-03-31
15,兴证期货,10240,-3532,兴证期货,11785,-533,中投天琪,12239,69,2016-03-31
16,瑞达期货,9990,-1264,倍特期货,11655,36,英大期货,12031,-47,2016-03-31
17,广发期货,9461,-5890,东航期货,10313,374,五矿经易期货,9777,-2156,2016-03-31
18,金瑞期货,9082,2292,广发期货,9995,-172,大地期货,9324,-81,2016-03-31
19,铜冠金源,8869,2946,国联期货,9967,-48,银河期货,9072,-20,2016-03-31
20,东海期货,8549,-2982,浙商期货,9447,693,东证期货,8814,576,2016-03-31
