1,华泰期货,41434,-10587,中粮期货,50287,-2210,中粮期货,56289,1691,2016-08-22
2,海通期货,34661,-6644,华泰期货,31745,-2155,华泰期货,44197,913,2016-08-22
3,光大期货,27751,-9595,中信期货,25635,56,永安期货,36510,-327,2016-08-22
4,中辉期货,22838,-4843,中信建投,23834,16773,中信期货,25313,527,2016-08-22
5,中信建投,22200,12254,光大期货,20530,-231,国投安信期货,19422,-130,2016-08-22
6,中信期货,18347,-4456,永安期货,16310,370,华信万达期货,19406,1461,2016-08-22
7,南华期货,14703,-415,金瑞期货,16121,375,宝城期货,16020,-173,2016-08-22
8,广发期货,14448,-6645,国海良时,15139,-1235,英大期货,15852,258,2016-08-22
9,华信万达期货,14024,-3597,五矿经易期货,12420,-418,申银万国,14654,17,2016-08-22
10,国泰君安,13623,-1604,华信万达期货,10929,-615,浙商期货,14364,-8,2016-08-22
11,金瑞期货,12548,-6445,国都期货,9957,1185,海通期货,12758,-1606,2016-08-22
12,东航期货,12547,-5744,国投安信期货,9793,573,东证期货,11060,-47,2016-08-22
13,华安期货,12227,-659,建信期货,7982,-147,中投天琪,10694,-97,2016-08-22
14,徽商期货,12040,-8381,国泰君安,7732,-1211,大地期货,10613,-78,2016-08-22
15,东海期货,10698,-6428,兴证期货,6931,297,东兴期货,10202,-345,2016-08-22
16,永安期货,10687,-7456,中投天琪,6592,-2871,光大期货,10172,-498,2016-08-22
17,混沌天成期货,10515,1558,国信期货,5977,1380,宏源期货,7447,203,2016-08-22
18,铜冠金源,10499,3622,格林大华期货,5969,38,国泰君安,7341,-824,2016-08-22
19,中粮期货,10231,-9668,宏源期货,5938,-572,南华期货,6133,176,2016-08-22
20,弘业期货,9268,-3176,海通期货,5882,-1469,招商期货,5215,1686,2016-08-22
