1,华泰期货,118451,14719,混沌天成期货,105042,1564,华泰期货,76434,5671,2016-03-02
2,东海期货,117569,12199,华泰期货,67219,-838,中粮期货,63360,-320,2016-03-02
3,首创期货,59112,1174,中粮期货,45535,-195,永安期货,38139,3910,2016-03-02
4,华信万达期货,52687,17579,光大期货,37597,-840,海通期货,35625,508,2016-03-02
5,海通期货,50892,4762,华信万达期货,32509,-140,光大期货,33858,-605,2016-03-02
6,光大期货,43739,-7489,一德期货,28593,832,国投期货,26505,1635,2016-03-02
7,广发期货,41251,3229,宏源期货,27947,96,中信期货,26407,-1560,2016-03-02
8,五矿经易期货,39136,-3962,国泰君安,21759,1484,申银万国,25465,-709,2016-03-02
9,中辉期货,36387,2590,浙江新世纪,15652,-43,浙商期货,23655,-1036,2016-03-02
10,华安期货,34365,644,瑞达期货,13398,-1398,华鑫期货,22893,5871,2016-03-02
11,申银万国,34330,10583,倍特期货,13272,-1798,宝城期货,17357,-122,2016-03-02
12,国泰君安,33388,1519,永安期货,13098,196,东兴期货,14838,262,2016-03-02
13,永安期货,33328,3743,中信期货,12226,-89,华信万达期货,14598,-541,2016-03-02
14,金瑞期货,33209,4834,国富期货,12059,3,大地期货,12805,-2726,2016-03-02
15,东证期货,33074,16162,东航期货,10778,-703,东航期货,12075,-1845,2016-03-02
16,瑞达期货,30221,10264,南证期货,10171,229,南证期货,11037,-137,2016-03-02
17,东航期货,29970,3379,银河期货,10051,-319,银河期货,10331,-73,2016-03-02
18,方正中期,29640,-1888,国联期货,9013,467,宏源期货,9790,-424,2016-03-02
19,国投期货,28804,-4173,方正中期,8416,-485,国都期货,9431,7,2016-03-02
20,冠通期货,27874,5842,国海良时,8028,478,首创期货,9164,1140,2016-03-02
