1,国泰君安,131357,47326,华泰期货,54987,2763,中粮期货,88124,-3851,2016-04-21
2,海通期货,129601,62133,中粮期货,35273,4886,华泰期货,69526,-1611,2016-04-21
3,华泰期货,125276,36769,光大期货,33382,-2515,永安期货,67568,-992,2016-04-21
4,华信万达期货,109432,44269,永安期货,31579,3442,光大期货,47601,559,2016-04-21
5,光大期货,102768,25789,华信万达期货,29316,3717,中信期货,40729,-1996,2016-04-21
6,广发期货,101935,54063,宏源期货,24363,-11351,国投期货,27137,-135,2016-04-21
7,金瑞期货,72940,38476,中信期货,23956,521,华信万达期货,25446,-2617,2016-04-21
8,上海中财,69861,67060,海通期货,17131,-46,英大期货,25048,2120,2016-04-21
9,中信期货,63257,13792,国泰君安,17017,-12995,申银万国,24966,-76,2016-04-21
10,方正中期,61801,16410,迈科期货,16637,-596,方正中期,21151,10074,2016-04-21
11,五矿经易期货,59608,17815,广发期货,15542,1689,宏源期货,20447,-82,2016-04-21
12,东海期货,53659,-2179,国联期货,14719,4224,宝城期货,19204,-903,2016-04-21
13,混沌天成期货,51424,10981,中信建投,13641,-2247,国都期货,16427,24,2016-04-21
14,兴证期货,47696,27889,东航期货,13485,-283,中投天琪,16369,440,2016-04-21
15,中国国际,47071,19497,格林大华期货,12752,892,金瑞期货,13454,-3,2016-04-21
16,申银万国,45731,14938,东证期货,12339,3386,浙商期货,12176,-1288,2016-04-21
17,中辉期货,45490,4040,国投期货,11809,5909,大地期货,10809,-1633,2016-04-21
18,徽商期货,42306,16331,国都期货,11480,74,国泰君安,10675,-456,2016-04-21
19,宏源期货,40499,21340,方正中期,11098,1507,建信期货,8842,19,2016-04-21
20,银河期货,40279,20459,中国国际,10453,288,首创期货,8117,10,2016-04-21
