1,华泰期货,157613,60861,光大期货,50055,2638,华泰期货,79983,2318,2016-06-20
2,东海期货,90330,10594,华泰期货,43258,-3763,中粮期货,69495,1770,2016-06-20
3,海通期货,87607,23766,中信期货,28549,1397,永安期货,55698,7315,2016-06-20
4,华信万达期货,73218,31395,中信建投,28006,2302,中信期货,36223,1692,2016-06-20
5,中信期货,65265,32721,永安期货,27885,3446,华信万达期货,35519,-753,2016-06-20
6,东证期货,55932,22789,中粮期货,26357,-4848,申银万国,30250,1388,2016-06-20
7,金瑞期货,53896,20978,华信万达期货,22860,-3131,光大期货,24400,1085,2016-06-20
8,广发期货,50470,13292,海通期货,22274,75,英大期货,24176,2786,2016-06-20
9,冠通期货,49330,30521,国都期货,18493,56,国投期货,23364,124,2016-06-20
10,光大期货,44937,8602,银河期货,18196,695,海通期货,20303,-1438,2016-06-20
11,徽商期货,43651,27059,格林大华期货,16994,19,浙商期货,18920,1187,2016-06-20
12,申银万国,41903,25430,广发期货,14704,2867,宝城期货,17547,121,2016-06-20
13,国泰君安,41708,17298,五矿经易期货,13440,-81,东证期货,15012,-552,2016-06-20
14,永安期货,38465,21494,东航期货,13379,2571,首创期货,11769,-4892,2016-06-20
15,东航期货,38403,18036,徽商期货,13144,2222,大地期货,11239,100,2016-06-20
16,首创期货,37160,23020,金瑞期货,11440,152,徽商期货,10936,1913,2016-06-20
17,国投期货,29111,19623,首创期货,10244,198,中投天琪,10917,367,2016-06-20
18,中辉期货,28493,10817,兴证期货,10118,2373,宏源期货,10572,335,2016-06-20
19,中国国际,27704,11770,大连良运,9882,2293,银河期货,8285,535,2016-06-20
20,浙商期货,25028,11750,国泰君安,9135,226,南华期货,8244,1328,2016-06-20
