1,东海期货,92133,-50319,混沌天成期货,89313,936,中粮期货,64858,-79,2016-01-28
2,华泰期货,49374,-62411,华泰期货,60661,7,华泰期货,64356,-1247,2016-01-28
3,华信万达期货,46939,-22699,中粮期货,37387,1286,海通期货,32192,-457,2016-01-28
4,五矿经易期货,38473,-16094,光大期货,32560,39,申银万国,30465,-2367,2016-01-28
5,中辉期货,37301,-3991,华信万达期货,32387,-6190,光大期货,28080,-548,2016-01-28
6,铜冠金源,36484,11896,宏源期货,24904,-64,中信期货,27113,-778,2016-01-28
7,海通期货,36426,-33958,一德期货,23180,-288,永安期货,25488,-15,2016-01-28
8,申银万国,36209,-23662,方正中期,22022,-368,华鑫期货,23153,-246,2016-01-28
9,光大期货,36113,-40936,南华期货,17997,2368,浙商期货,21904,2123,2016-01-28
10,南华期货,35906,2606,浙江新世纪,16745,-25,国投期货,17987,1261,2016-01-28
11,金瑞期货,33211,-17431,国海良时,16396,4059,宝城期货,17377,230,2016-01-28
12,国泰君安,33104,-19362,海通期货,13973,-1279,东兴期货,16687,779,2016-01-28
13,广发期货,32580,-28854,倍特期货,13324,-4309,宏源期货,14101,100,2016-01-28
14,首创期货,32360,-32139,中信期货,12440,-250,大地期货,13238,597,2016-01-28
15,中国国际,28789,-2342,国泰君安,11444,854,首创期货,12835,-2361,2016-01-28
16,徽商期货,27000,-20908,永安期货,11385,-608,华信万达期货,12743,-289,2016-01-28
17,华安期货,25458,-7590,瑞达期货,10847,-295,英大期货,11576,-94,2016-01-28
18,混沌天成期货,24323,5511,银河期货,10842,507,国泰君安,11462,2332,2016-01-28
19,方正中期,24046,-19067,浙商期货,10109,1800,红塔期货,11121,-132,2016-01-28
20,弘业期货,21468,-13095,中国国际,9632,57,中投天琪,11029,300,2016-01-28
