1,东海期货,104559,10601,混沌天成期货,93932,-173,中粮期货,64854,2860,2016-01-21
2,华泰期货,87113,13004,华泰期货,61264,-407,华泰期货,64354,-666,2016-01-21
3,华信万达期货,52942,5462,中粮期货,34948,-96,海通期货,29818,1000,2016-01-21
4,广发期货,50082,19647,光大期货,31651,2423,光大期货,29749,-736,2016-01-21
5,国泰君安,49932,17251,华信万达期货,30680,1301,中投天琪,29361,-19,2016-01-21
6,光大期货,42221,5980,宏源期货,24680,373,中信期货,28155,415,2016-01-21
7,中辉期货,41812,5821,一德期货,24231,-1362,申银万国,25726,-143,2016-01-21
8,海通期货,37791,5901,方正中期,23460,-780,国都期货,23042,3,2016-01-21
9,首创期货,35031,16604,中信期货,22075,3410,华鑫期货,20988,-7612,2016-01-21
10,冠通期货,32863,7928,浙江新世纪,16444,6,国投期货,19767,25,2016-01-21
11,金瑞期货,32834,4828,国海良时,14940,-39,永安期货,18962,1534,2016-01-21
12,申银万国,31956,-2690,国泰君安,14511,-1289,浙商期货,17864,-2446,2016-01-21
13,徽商期货,30185,4111,海通期货,13497,-697,宝城期货,17750,774,2016-01-21
14,五矿经易期货,28733,-3017,永安期货,12904,-1272,华信万达期货,16645,-1021,2016-01-21
15,中信期货,27995,6517,倍特期货,11912,-922,东兴期货,15770,497,2016-01-21
16,方正中期,25994,3404,瑞达期货,11886,387,首创期货,14181,-1995,2016-01-21
17,铜冠金源,25879,-2222,银河期货,11874,-152,宏源期货,12589,-27,2016-01-21
18,瑞达期货,25073,212,南华期货,11372,2738,英大期货,12017,86,2016-01-21
19,弘业期货,24677,6660,中国国际,9981,709,大地期货,11832,1185,2016-01-21
20,永安期货,24572,7135,东航期货,9622,-526,红塔期货,11782,188,2016-01-21
