1,华泰期货,90711,20538,混沌天成期货,94887,2397,华泰期货,67512,1751,2016-02-23
2,东海期货,76955,8118,华泰期货,63823,1394,中粮期货,64998,3767,2016-02-23
3,华信万达期货,49243,14856,中粮期货,44088,-142,申银万国,34410,-1502,2016-02-23
4,海通期货,42865,11230,光大期货,39649,-2468,海通期货,31036,-862,2016-02-23
5,光大期货,42189,11274,华信万达期货,31617,-2769,光大期货,26914,8883,2016-02-23
6,国泰君安,37737,-7338,一德期货,27862,-113,中信期货,25423,-2002,2016-02-23
7,首创期货,36705,2566,宏源期货,27751,1824,永安期货,22759,-955,2016-02-23
8,中辉期货,36296,1936,浙江新世纪,16560,-101,华鑫期货,22565,2130,2016-02-23
9,广发期货,31680,2687,国泰君安,15828,7580,浙商期货,20118,-275,2016-02-23
10,铜冠金源,26576,10719,倍特期货,14913,80,宝城期货,17765,60,2016-02-23
11,混沌天成期货,26322,10075,永安期货,14095,-68,国投期货,17150,386,2016-02-23
12,华安期货,25956,5726,瑞达期货,13065,-310,宏源期货,16562,31,2016-02-23
13,申银万国,25302,2027,海通期货,13051,-1011,东航期货,15373,-1276,2016-02-23
14,东证期货,22546,8041,国海良时,12955,-497,东兴期货,15351,903,2016-02-23
15,金瑞期货,22235,7682,中信期货,11679,313,国泰君安,13607,161,2016-02-23
16,方正中期,22168,3491,浙商期货,10918,-749,大地期货,13175,-149,2016-02-23
17,东航期货,21733,488,银河期货,10616,-783,银河期货,12037,-184,2016-02-23
18,五矿经易期货,21581,788,南证期货,10363,145,方正中期,10854,-767,2016-02-23
19,国投期货,21126,2996,东证期货,10231,3880,瑞达期货,10043,-69,2016-02-23
20,永安期货,20915,-1240,兴证期货,10228,3783,新湖期货,9591,-263,2016-02-23
