1,东海期货,105654,335,混沌天成期货,85666,796,华泰期货,68012,1119,2016-02-01
2,华泰期货,67967,526,华泰期货,57979,-3640,中粮期货,61484,3518,2016-02-01
3,瑞达期货,45186,5933,中粮期货,37745,397,海通期货,33781,-914,2016-02-01
4,铜冠金源,44118,13961,光大期货,33309,1411,中信期货,31615,-136,2016-02-01
5,海通期货,39763,-6419,华信万达期货,31459,-2465,申银万国,29302,48,2016-02-01
6,光大期货,38078,-7269,方正中期,30570,2430,光大期货,26286,2473,2016-02-01
7,华信万达期货,33380,-15386,宏源期货,25187,-654,永安期货,22763,1569,2016-02-01
8,申银万国,33053,-16015,南华期货,23677,976,国泰君安,22752,-391,2016-02-01
9,国泰君安,32907,-17111,一德期货,22938,-718,浙商期货,20798,-1755,2016-02-01
10,广发期货,31645,-10257,浙江新世纪,16095,-168,华鑫期货,20449,2481,2016-02-01
11,中辉期货,31314,-7707,浙商期货,15872,4387,宝城期货,18353,193,2016-02-01
12,五矿经易期货,29439,-8727,永安期货,15072,2123,东兴期货,17100,-25,2016-02-01
13,方正中期,27072,-4909,国海良时,14921,376,宏源期货,15689,-2640,2016-02-01
14,徽商期货,24921,-2989,海通期货,14743,353,国投期货,14584,200,2016-02-01
15,永安期货,22190,-2580,倍特期货,13453,-884,大地期货,13767,459,2016-02-01
16,首创期货,21194,-20221,瑞达期货,12299,615,银河期货,12106,1873,2016-02-01
17,中国国际,20552,2145,银河期货,11941,490,东航期货,11454,-545,2016-02-01
18,东航期货,20309,-1123,中信期货,10699,-175,华信万达期货,11299,-785,2016-02-01
19,银河期货,20083,-3077,广发期货,9723,524,红塔期货,11081,-205,2016-02-01
20,南华期货,19789,-7673,申银万国,9577,1385,中投天琪,10830,-1785,2016-02-01
