1,东海期货,93958,-21637,混沌天成期货,94105,4210,华泰期货,65020,-254,2016-01-20
2,华泰期货,74109,-11057,华泰期货,61671,4495,中粮期货,61994,454,2016-01-20
3,华信万达期货,47480,-14400,中粮期货,35044,-680,光大期货,30485,-1167,2016-01-20
4,光大期货,36241,-5646,华信万达期货,29379,-8531,中投天琪,29380,-116,2016-01-20
5,中辉期货,35991,3598,光大期货,29228,-264,海通期货,28818,201,2016-01-20
6,申银万国,34646,-1071,一德期货,25593,-1016,华鑫期货,28600,-257,2016-01-20
7,国泰君安,32681,-1915,宏源期货,24307,952,中信期货,27740,-324,2016-01-20
8,海通期货,31890,-10781,方正中期,24240,-1499,申银万国,25869,-220,2016-01-20
9,五矿经易期货,31750,-14654,中信期货,18665,2166,国都期货,23039,305,2016-01-20
10,广发期货,30435,-10244,浙江新世纪,16438,159,浙商期货,20310,446,2016-01-20
11,铜冠金源,28101,-599,国泰君安,15800,55,国投期货,19742,-236,2016-01-20
12,金瑞期货,28006,-4654,国海良时,14979,-275,华信万达期货,17666,347,2016-01-20
13,徽商期货,26074,-803,海通期货,14194,-293,永安期货,17428,214,2016-01-20
14,冠通期货,24935,7603,永安期货,14176,-519,宝城期货,16976,-125,2016-01-20
15,瑞达期货,24861,9155,倍特期货,12834,-615,首创期货,16176,-1662,2016-01-20
16,东证期货,23517,1631,银河期货,12026,1428,东兴期货,15273,217,2016-01-20
17,方正中期,22590,269,瑞达期货,11499,-953,宏源期货,12616,190,2016-01-20
18,中信期货,21478,-6146,东航期货,10148,97,国泰君安,12264,1094,2016-01-20
19,东航期货,20982,-6573,中国国际,9272,93,英大期货,11931,84,2016-01-20
20,首创期货,18427,-2478,弘业期货,8795,641,红塔期货,11594,-40,2016-01-20
