1,华泰期货,95471,-45428,华泰期货,41253,-1056,中粮期货,74292,2808,2016-07-07
2,海通期货,64322,-77693,中信期货,40731,391,永安期货,58192,402,2016-07-07
3,中信期货,49774,-15376,中粮期货,39986,3552,华泰期货,46609,-3541,2016-07-07
4,华信万达期货,39791,-20702,光大期货,39797,-611,中信期货,42793,2011,2016-07-07
5,光大期货,34560,-19972,中信建投,39777,160,华信万达期货,35495,-979,2016-07-07
6,东证期货,34062,-26052,华信万达期货,23980,1294,英大期货,22075,-801,2016-07-07
7,金瑞期货,30985,-36002,永安期货,22605,-560,混沌天成期货,20194,70,2016-07-07
8,中粮期货,29920,-1450,国都期货,20059,-24,光大期货,17180,-1151,2016-07-07
9,广发期货,25933,-18338,金瑞期货,19188,-4,宏源期货,16256,-2153,2016-07-07
10,申银万国,21434,-4169,格林大华期货,13148,-576,国投期货,16199,-1359,2016-07-07
11,中辉期货,19612,-10719,海通期货,12193,-643,浙商期货,14885,531,2016-07-07
12,徽商期货,18776,-6479,五矿经易期货,11712,91,宝城期货,14719,-31,2016-07-07
13,国泰君安,18168,-13333,银河期货,11239,-4048,申银万国,14633,-33,2016-07-07
14,五矿经易期货,17118,-21629,首创期货,10718,308,首创期货,13887,251,2016-07-07
15,首创期货,16575,-6228,广发期货,10522,59,中投天琪,13781,-2,2016-07-07
16,创元期货,15758,802,方正中期,9933,-567,大地期货,10873,71,2016-07-07
17,方正中期,15361,-6759,徽商期货,9379,-220,海通期货,10849,27,2016-07-07
18,中原期货,15146,84,兴证期货,8864,1528,南华期货,10492,-202,2016-07-07
19,永安期货,15026,-12882,建信期货,8261,-107,东兴期货,10106,50,2016-07-07
20,南华期货,14794,-5267,浙商期货,8184,755,倍特期货,8849,-212,2016-07-07
