1,华泰期货,51253,18410,中粮期货,36665,-755,中粮期货,55278,-597,2016-09-01
2,光大期货,38779,17521,光大期货,33060,4071,中信期货,34231,6767,2016-09-01
3,海通期货,33778,5606,中信期货,25734,-2615,永安期货,30019,-3723,2016-09-01
4,华信万达期货,30762,19895,华泰期货,25602,1280,华泰期货,29592,-6467,2016-09-01
5,中信期货,29790,12265,金瑞期货,18025,1680,国投安信期货,20088,-1422,2016-09-01
6,永安期货,19735,7837,永安期货,14249,458,浙商期货,16571,668,2016-09-01
7,中辉期货,19396,6445,五矿经易期货,13461,441,华信万达期货,16232,-521,2016-09-01
8,广发期货,17575,5955,国都期货,11977,1994,申银万国,16170,1904,2016-09-01
9,金瑞期货,17033,3447,广发期货,10431,611,宝城期货,15315,1281,2016-09-01
10,平安期货,15852,-7229,天风期货,9754,-1,英大期货,14598,-392,2016-09-01
11,东航期货,15451,4436,大连良运,9472,-16,海通期货,14449,1282,2016-09-01
12,国泰君安,14364,5186,建信期货,9403,333,大地期货,13523,-115,2016-09-01
13,中国国际,13890,6698,华信万达期货,9340,147,中投天琪,11340,48,2016-09-01
14,国投安信期货,13519,4826,国海良时,8577,-3928,光大期货,10943,2488,2016-09-01
15,方正中期,13191,7491,海通期货,8568,212,东兴期货,10074,-23,2016-09-01
16,银河期货,13173,5113,兴证期货,7515,201,宏源期货,7482,306,2016-09-01
17,徽商期货,12591,3864,国泰君安,7227,-155,国泰君安,7311,1653,2016-09-01
18,国海良时,12201,1184,国投安信期货,7073,-285,东证期货,7255,462,2016-09-01
19,弘业期货,12093,3935,首创期货,7038,448,红塔期货,6901,736,2016-09-01
20,中粮期货,11402,3505,东兴期货,6373,1980,南华期货,5492,-436,2016-09-01
