1,海通期货,87553,12217,华泰期货,43491,-3531,华泰期货,73346,-2655,2016-06-29
2,华泰期货,68434,-23327,光大期货,38600,-402,中粮期货,69426,1923,2016-06-29
3,华信万达期货,40777,728,中粮期货,35495,5340,永安期货,49812,591,2016-06-29
4,中信期货,30003,-1343,中信期货,30255,-664,中信期货,34216,-727,2016-06-29
5,金瑞期货,29360,1548,中信建投,30083,-68,华信万达期货,32450,438,2016-06-29
6,东证期货,27801,-12962,永安期货,23170,611,申银万国,24431,-892,2016-06-29
7,光大期货,27042,1049,国都期货,20004,-62,英大期货,21666,37,2016-06-29
8,国泰君安,26501,-1319,华信万达期货,19467,-285,光大期货,19661,-3242,2016-06-29
9,银河期货,19284,4008,海通期货,19403,-1849,国投期货,19489,-270,2016-06-29
10,广发期货,18034,-627,徽商期货,14629,19,海通期货,17963,-990,2016-06-29
11,中粮期货,17129,771,金瑞期货,14401,155,宝城期货,17812,-57,2016-06-29
12,申银万国,16581,-6771,首创期货,13812,1431,中投天琪,14420,44,2016-06-29
13,东航期货,16217,-218,银河期货,12999,-2737,浙商期货,13819,-876,2016-06-29
14,中原期货,16058,3644,格林大华期货,12425,-124,首创期货,13438,163,2016-06-29
15,东海期货,14825,4926,五矿经易期货,10951,1177,徽商期货,12518,106,2016-06-29
16,徽商期货,14411,849,东航期货,10447,-230,宏源期货,12266,1041,2016-06-29
17,中辉期货,14350,-3905,广发期货,9721,-690,大地期货,10467,-2065,2016-06-29
18,五矿经易期货,13218,-1944,招商期货,9338,376,东兴期货,10098,-7,2016-06-29
19,首创期货,12730,-2741,兴证期货,8930,419,银河期货,9046,-123,2016-06-29
20,永安期货,12340,-6100,中国国际,8740,-1286,南华期货,8396,389,2016-06-29
