1,华泰期货,42549,-7888,混沌天成期货,101091,-1704,中粮期货,75750,5614,2016-04-05
2,华信万达期货,36401,-22606,华泰期货,49806,-4440,华泰期货,73341,3145,2016-04-05
3,光大期货,28335,-10926,国泰君安,29953,916,永安期货,58134,1634,2016-04-05
4,广发期货,26747,5460,宏源期货,29574,-308,光大期货,43243,1011,2016-04-05
5,申银万国,26328,2414,中粮期货,27245,-1719,中信期货,30385,1436,2016-04-05
6,海通期货,25153,-6763,永安期货,26233,783,申银万国,28852,-314,2016-04-05
7,国泰君安,23372,-16902,一德期货,21191,-1165,国投期货,23804,526,2016-04-05
8,永安期货,20413,-2246,华信万达期货,20614,1335,华信万达期货,21668,836,2016-04-05
9,东海期货,18877,-12667,海通期货,19872,563,宝城期货,19411,490,2016-04-05
10,中辉期货,18130,-8949,光大期货,18399,-838,浙商期货,16706,373,2016-04-05
11,中信期货,17102,-9584,瑞达期货,16729,2740,宏源期货,16623,151,2016-04-05
12,兴证期货,15004,-3338,迈科期货,16273,124,国都期货,16490,51,2016-04-05
13,东航期货,14794,-80,中信期货,16097,554,金瑞期货,15217,7,2016-04-05
14,招商期货,14243,3189,东航期货,15747,4638,海通期货,15095,-314,2016-04-05
15,徽商期货,13609,-2052,兴证期货,15568,2513,首创期货,15037,7193,2016-04-05
16,东证期货,13190,-5075,国富期货,13850,453,英大期货,12839,360,2016-04-05
17,五矿经易期货,12130,-10312,浙商期货,11854,2238,东证期货,12511,1128,2016-04-05
18,国联期货,12045,1051,格林大华期货,11784,2620,中投天琪,12218,33,2016-04-05
19,中粮期货,11833,-847,申银万国,11605,5518,银河期货,10994,1636,2016-04-05
20,首创期货,11425,3652,广发期货,10673,738,五矿经易期货,10670,-188,2016-04-05
