1,华泰期货,83309,46007,混沌天成期货,98638,-5104,中粮期货,76600,-1988,2016-04-13
2,国泰君安,71409,34879,华泰期货,59000,-705,永安期货,73831,3703,2016-04-13
3,中信期货,50845,30837,中粮期货,33142,1375,华泰期货,69316,-142,2016-04-13
4,永安期货,50270,33126,国泰君安,31742,6063,光大期货,40454,66,2016-04-13
5,光大期货,49973,25507,宏源期货,30274,418,中信期货,36403,11770,2016-04-13
6,东海期货,45248,22924,华信万达期货,26551,-815,申银万国,29023,-159,2016-04-13
7,海通期货,39878,22148,永安期货,26127,2981,国投期货,26957,1098,2016-04-13
8,广发期货,38643,18012,一德期货,24179,-554,宏源期货,26191,11399,2016-04-13
9,华信万达期货,35209,15688,光大期货,19625,-1555,华信万达期货,25298,228,2016-04-13
10,中辉期货,32636,13504,迈科期货,17441,458,宝城期货,18942,246,2016-04-13
11,五矿经易期货,30676,18658,中信期货,15924,-643,国都期货,16431,-17,2016-04-13
12,金瑞期货,27043,16161,海通期货,13996,51,浙商期货,15050,-2771,2016-04-13
13,申银万国,27019,18469,瑞达期货,13655,-1039,金瑞期货,13658,430,2016-04-13
14,宏源期货,26601,14878,国富期货,13399,-14,英大期货,13075,3371,2016-04-13
15,东航期货,25579,13945,格林大华期货,11610,58,东证期货,12912,-1000,2016-04-13
16,兴证期货,25571,13032,国联期货,11039,-91,中投天琪,12808,868,2016-04-13
17,东证期货,24702,13342,倍特期货,10688,254,国泰君安,12624,852,2016-04-13
18,中粮期货,24009,13814,广发期货,10068,548,五矿经易期货,12137,143,2016-04-13
19,方正中期,21125,10327,东航期货,9785,1286,海通期货,11658,-205,2016-04-13
20,浙商期货,20997,11134,浙商期货,8792,-786,大地期货,9873,313,2016-04-13
