1,海通期货,83380,-4997,中粮期货,48326,-1074,中粮期货,71923,1066,2016-07-13
2,华泰期货,65512,-36503,华泰期货,47562,660,永安期货,58650,2645,2016-07-13
3,华信万达期货,47638,-12005,光大期货,42807,-1668,华泰期货,51940,-614,2016-07-13
4,中信期货,44602,-3686,中信期货,37433,-1310,中信期货,42405,-680,2016-07-13
5,广发期货,32598,10549,中信建投,31087,186,华信万达期货,26415,2767,2016-07-13
6,光大期货,32216,678,金瑞期货,22864,933,英大期货,20016,528,2016-07-13
7,金瑞期货,30699,-4571,永安期货,18262,2188,光大期货,18347,250,2016-07-13
8,五矿经易期货,25472,8056,华信万达期货,16129,2869,国投安信期货,16377,-240,2016-07-13
9,中粮期货,23754,-4248,建信期货,14218,168,首创期货,15593,-81,2016-07-13
10,东航期货,22409,3286,国都期货,13216,136,申银万国,14987,188,2016-07-13
11,华安期货,21023,6072,格林大华期货,13081,132,浙商期货,14918,-1558,2016-07-13
12,南华期货,20932,656,五矿经易期货,9969,-52,宝城期货,14583,112,2016-07-13
13,永安期货,20437,5246,银河期货,9948,-946,大地期货,12085,-421,2016-07-13
14,东证期货,19061,-7981,徽商期货,9651,385,中投天琪,11605,215,2016-07-13
15,徽商期货,18613,-4382,首创期货,9451,-451,海通期货,10802,143,2016-07-13
16,国泰君安,17394,-4561,海通期货,8764,827,宏源期货,10657,879,2016-07-13
17,国投安信期货,16376,-7488,广发期货,8660,287,南华期货,10483,-112,2016-07-13
18,中辉期货,16106,-4906,国泰君安,7921,-6,东兴期货,10372,274,2016-07-13
19,银河期货,15540,-1241,弘业期货,7858,652,东证期货,8135,-299,2016-07-13
20,瑞达期货,15421,7467,东航期货,7803,-706,徽商期货,7654,-254,2016-07-13
