海通期货,7964,-1241,2012,-57,2252,-133,2016-10-10
海通期货,12196,4232,2012,-57,2317,65,2016-10-11
海通期货,18762,6566,2012,-57,2879,562,2016-10-12
海通期货,26310,7548,2218,185,2948,69,2016-10-13
海通期货,20430,-5880,2769,551,2937,-11,2016-10-14
海通期货,6483,-13947,3054,285,3051,114,2016-10-17
海通期货,61727,55244,4768,1714,3208,157,2016-10-18
海通期货,36690,-25037,5918,1150,3208,157,2016-10-19
海通期货,70323,33633,5425,-493,3208,157,2016-10-20
海通期货,52691,-17632,5091,-334,3208,157,2016-10-21
海通期货,56036,3345,5247,156,3208,157,2016-10-24
