永安期货,3065,340,7235,30,4895,-259,2016-10-10
永安期货,3796,731,8299,1064,5015,120,2016-10-11
永安期货,9450,5654,12129,3830,5345,330,2016-10-12
永安期货,5230,-4220,12307,178,5153,-192,2016-10-13
永安期货,5172,-58,12342,35,5274,121,2016-10-14
永安期货,3938,-1234,13168,826,5778,504,2016-10-17
永安期货,15706,11768,14445,1277,6359,581,2016-10-18
永安期货,9574,-6132,15922,1477,7278,919,2016-10-19
永安期货,18457,8883,17397,1475,13002,5724,2016-10-20
永安期货,12699,-5758,16620,-777,15244,2242,2016-10-21
永安期货,14465,1766,14304,-2316,17707,2463,2016-10-24
