西部期货,2434,-678,2098,146,1260,419,2016-10-10
西部期货,2434,-678,2225,494,1260,419,2016-10-11
西部期货,7198,4873,4690,2465,1885,1653,2016-10-12
西部期货,5380,-1818,4550,-140,2447,562,2016-10-13
西部期货,3426,-1954,4511,-39,3238,791,2016-10-14
西部期货,2900,-526,4704,193,2005,-1233,2016-10-17
西部期货,11738,8838,5088,384,2005,-1233,2016-10-18
西部期货,8131,-3607,4767,-321,2005,-1233,2016-10-19
西部期货,8131,-3607,4911,144,3243,2344,2016-10-20
西部期货,8131,-3607,4851,-60,3197,-46,2016-10-21
西部期货,8131,-3607,4906,55,3102,-95,2016-10-24
