date open high low close volume
2016-01-04 226.7 228.5 226.2 228.2 115918
2016-01-05 229.05 230.85 228.45 230.3 262396
2016-01-06 230.5 231.75 229.05 231.4 269668
2016-01-07 233.05 237.4 231.65 236.6 475962
2016-01-08 236.7 238.15 235.95 236.8 378540
2016-01-11 236.8 238.3 235 237.45 353852
2016-01-12 236.6 236.95 233.95 234.6 295580
2016-01-13 232.85 233.25 232.05 232.25 237332
2016-01-14 232 234.8 231.35 234.05 316336
2016-01-15 233.05 233.8 231.2 232.6 263662
2016-01-18 232.8 234.75 232.75 233.5 334226
2016-01-19 233.55 234 232.5 233.2 148870
2016-01-20 232.5 234.1 232.35 233.8 178390
2016-01-21 235.8 237.25 235 236.25 299478
2016-01-22 235.5 235.85 234.35 235.2 239830
2016-01-25 235.1 236.15 234.55 235.8 199426
2016-01-26 236.25 239.05 236 238.9 248890
2016-01-27 238.3 240.1 237.8 239.35 238910
2016-01-28 239.4 240.1 238.65 238.8 201368
2016-01-29 239.1 239.75 237.8 238.3 232398
2016-02-01 238.4 240.1 237.5 239.9 199550
2016-02-02 240.25 241.35 239.4 240.55 184274
2016-02-03 240.55 241.85 240.2 241.45 197552
2016-02-04 242 244.2 240.8 243.95 268622
2016-02-05 244.6 246.25 244.4 245.9 225544
2016-02-15 258.5 259.9 255.6 256.15 190718
2016-02-16 254.8 255.3 251.5 253.1 309996
2016-02-17 255.4 255.85 252.15 255.05 397254
2016-02-18 255 255.75 253.8 254.85 310824
2016-02-19 254.5 259.5 254.3 258 369542
2016-02-22 258.95 259.6 255.9 256.2 468326
2016-02-23 254.35 257 254.35 256.3 374288
2016-02-24 256.95 259.25 256.6 258.45 449322
2016-02-25 260.25 264.6 259.4 261.5 797662
2016-02-26 261.3 262.5 259.15 261.85 608646
2016-02-29 261.65 261.7 256.25 259.4 756284
2016-03-01 260.1 263.65 259 263.05 552970
2016-03-02 263 263.9 259.1 259.85 637386
2016-03-03 260.5 262.55 259.7 262.05 520756
2016-03-04 262.7 265.95 261.6 265.6 627072
2016-03-07 265.95 268.7 263.25 265.65 896440
2016-03-08 267.25 267.8 265.2 266.7 535820
2016-03-09 267.65 267.95 263 264.05 513264
