date open high low close volume
2016-06-03 2554 2761 2554 2658 0
2016-06-06 2554 2761 2554 2658 4
2016-06-07 2554 2761 2554 2658 0
2016-06-08 2554 2761 2554 2658 4
2016-06-13 2525 2786 2525 2676 28
2016-06-14 2560 2745 2560 2677 162
2016-06-15 2591 2723 2591 2687 100
2016-06-16 2718 2723 2591 2710 4
2016-06-17 2756 2756 2636 2680 12
2016-06-20 2720 2756 2636 2692 4
2016-06-21 2755 2755 2654 2708 6
2016-06-22 2600 2725 2600 2701 64
2016-06-23 2682 2714 2682 2696 16
2016-06-24 2658 2721 2658 2661 12
2016-06-27 2662 2788 2572 2750 210
2016-06-28 2744 2808 2572 2732 214
2016-06-29 2778 2830 2744 2781 24
2016-06-30 2774 2858 2774 2838 42
2016-07-01 2829 2858 2774 2852 32
2016-07-04 2880 2953 2880 2927 84
2016-07-05 2914 2953 2865 2884 46
2016-07-06 2801 2832 2801 2832 18
2016-07-07 2877 2877 2788 2809 28
2016-07-08 2780 2877 2751 2786 18
2016-07-11 2771 2842 2771 2807 12
2016-07-12 2771 2842 2771 2771 2
2016-07-13 2818 2818 2771 2777 8
2016-07-14 2818 2818 2771 2793 0
2016-07-15 2818 2818 2771 2793 8
2016-07-18 2844 2844 2844 2844 2
2016-07-19 2844 2844 2772 2809 8
2016-07-20 2844 2844 2772 2809 0
2016-07-21 2768 2847 2768 2809 8
2016-07-22 2768 2847 2768 2804 6
2016-07-25 2778 2790 2777 2790 6
2016-07-26 2778 2790 2777 2782 0
2016-07-27 2778 2790 2777 2782 6
2016-07-28 2778 2790 2777 2782 0
2016-07-29 2876 2876 2777 2805 26
2016-08-01 2839 2876 2805 2839 6
2016-08-02 2839 2839 2839 2839 0
2016-08-03 2842 2895 2802 2827 28
2016-08-04 2920 2920 2771 2800 66
2016-08-05 2786 2920 2771 2793 34
2016-08-08 2810 2810 2786 2810 2
2016-08-09 2742 2810 2742 2752 16
2016-08-10 2742 2777 2742 2763 0
2016-08-11 2740 2777 2736 2763 16
2016-08-12 2751 2759 2736 2758 8
2016-08-15 2732 2759 2732 2732 2
2016-08-16 2737 2754 2732 2754 4
2016-08-17 2737 2754 2737 2746 0
2016-08-18 2724 2754 2710 2721 46
2016-08-19 2730 2756 2708 2719 16
2016-08-22 2720 2756 2708 2719 12
