date open high low close volume
2016-04-13 13145 13460 13100 13390 5454
2016-04-14 13230 13435 13230 13350 9914
2016-04-15 13400 13420 13235 13255 6960
2016-04-18 13240 13355 13200 13215 7764
2016-04-19 13300 13385 13175 13255 9280
2016-04-20 13295 13505 13295 13450 13162
2016-04-21 13550 13620 13405 13440 18156
2016-04-22 13555 13650 13210 13365 17476
2016-04-25 13430 13640 13180 13420 16202
2016-04-26 13350 13400 13030 13060 11894
2016-04-27 13100 13215 13070 13105 7104
2016-04-28 13160 13175 13020 13060 8052
2016-04-29 13090 13245 13055 13230 7602
2016-05-03 13245 13370 13180 13365 6482
2016-05-04 13295 13360 13030 13060 6156
2016-05-05 13160 13190 13010 13040 4192
2016-05-06 13090 13090 12740 12875 8110
2016-05-09 12875 13040 12845 12970 9804
2016-05-10 12955 13050 12850 12970 7614
2016-05-11 12970 13140 12970 13120 7012
2016-05-12 13150 13245 12925 13090 8262
2016-05-13 13035 13135 12850 12885 9852
2016-05-16 12885 12965 12780 12880 8528
2016-05-17 12845 13000 12830 12985 7186
2016-05-18 12915 12960 12805 12860 8020
2016-05-19 12815 12990 12700 12870 11854
2016-05-20 12835 12835 12675 12795 9578
2016-05-23 12840 12870 12670 12690 10808
2016-05-24 12625 12730 12590 12640 8318
2016-05-25 12685 12760 12600 12650 6366
2016-05-26 12720 12750 12610 12715 5996
2016-05-27 12740 12875 12690 12805 6872
2016-05-30 12840 12880 12785 12850 4640
2016-05-31 12830 12900 12730 12785 4420
2016-06-01 12815 12850 12640 12670 6812
2016-06-02 12650 12870 12650 12860 8374
2016-06-03 12860 12860 12700 12770 4618
2016-06-06 12800 12835 12770 12800 5468
2016-06-07 12785 12875 12725 12750 4260
2016-06-08 12745 12765 12710 12720 5022
2016-06-13 12700 12865 12655 12865 4386
2016-06-14 12850 12890 12740 12755 3732
2016-06-15 12745 12945 12730 12830 3582
2016-06-16 12875 12940 12700 12805 5006
2016-06-17 12820 12935 12775 12870 6164
2016-06-20 12840 12880 12685 12790 5668
2016-06-21 12800 12885 12785 12830 5068
2016-06-22 12800 12885 12755 12870 3800
2016-06-23 12870 12930 12780 12840 5530
2016-06-24 12890 12895 12720 12730 7360
2016-06-27 12760 12865 12740 12850 5708
2016-06-28 12825 12915 12775 12900 8258
2016-06-29 12930 13065 12785 12935 15042
2016-06-30 12980 13275 12920 13175 16118
2016-07-01 13210 13270 13085 13260 12344
2016-07-04 13355 13585 13330 13440 13166
2016-07-05 13455 13470 12950 13110 13054
2016-07-06 13160 13220 12900 12970 9414
2016-07-07 13025 13200 12945 13015 10728
2016-07-08 13025 13085 12965 13040 9428
2016-07-11 13095 13165 12975 13165 10108
2016-07-12 13125 13225 13080 13190 9352
2016-07-13 13290 13445 13175 13250 17710
2016-07-14 13260 13300 13160 13270 7476
2016-07-15 13285 13440 13260 13420 13956
2016-07-18 13425 13465 13130 13210 11472
2016-07-19 13255 13390 13140 13340 11526
2016-07-20 13335 13395 13235 13320 10012
2016-07-21 13195 13520 13140 13390 10750
2016-07-22 13400 13505 13360 13395 11498
2016-07-25 13380 13665 13270 13635 22756
2016-07-26 13615 13830 13470 13810 30630
2016-07-27 13795 13860 13670 13755 21238
2016-07-28 13710 13780 13545 13605 18104
2016-07-29 13610 13800 13575 13775 19752
2016-08-01 13800 14135 13745 14050 18164
2016-08-02 14005 14065 13840 13900 14018
2016-08-03 13945 14030 13775 13805 11472
2016-08-04 13835 13905 13775 13835 5994
2016-08-05 13770 13950 13705 13945 8958
2016-08-08 13950 13950 13755 13900 9542
2016-08-09 13860 13960 13710 13730 7920
2016-08-10 13735 13850 13660 13765 7034
2016-08-11 13850 13940 13705 13885 8056
2016-08-12 13870 13920 13790 13805 4744
2016-08-15 13745 13865 13460 13470 11170
2016-08-16 13505 13680 13450 13530 11268
2016-08-17 13655 13655 13485 13540 6780
2016-08-18 13565 13840 13555 13840 7252
2016-08-19 13855 14010 13785 13990 5808
2016-08-22 14000 14035 13870 13900 6384
2016-08-23 13855 13960 13845 13915 8014
2016-08-24 13930 13995 13895 13965 9302
2016-08-25 13995 14070 13880 13970 13130
2016-08-26 13945 14050 13865 13960 8812
2016-08-29 14000 14040 13855 13905 8578
2016-08-30 13875 13900 13765 13810 8748
2016-08-31 13845 13920 13805 13835 10008
2016-09-01 13825 14420 13825 14420 21586
2016-09-02 14460 14935 14370 14495 41308
2016-09-05 14595 14610 14290 14520 26136
2016-09-06 14575 14595 14400 14420 10358
2016-09-07 14385 14400 14200 14240 10550
2016-09-08 14160 14385 14115 14135 9514
2016-09-09 14140 14190 14045 14145 7464
2016-09-12 14060 14190 13820 13835 12850
2016-09-13 13865 14070 13865 14040 7420
2016-09-14 14060 14110 13990 14070 6568
2016-09-19 14320 14320 14110 14220 4448
2016-09-20 14250 14495 14250 14475 12976
2016-09-21 14525 14745 14510 14620 18462
2016-09-22 14580 14610 14395 14550 13160
2016-09-23 14580 14745 14320 14515 13636
2016-09-26 14450 14525 14335 14440 12018
2016-09-27 14485 14890 14450 14750 30532
2016-09-28 14750 14795 14605 14650 14234
2016-09-29 14750 15150 14735 15005 24256
2016-09-30 15130 15460 15080 15445 32486
2016-10-10 15330 15825 15310 15770 16526
2016-10-11 15740 15915 15680 15880 15414
2016-10-12 15760 15790 15580 15625 13952
2016-10-13 15665 15780 15340 15375 16860
2016-10-14 15325 15485 15270 15480 10198
2016-10-17 15440 15645 15400 15510 9584
2016-10-18 15435 15650 15420 15610 5522
2016-10-19 15575 15615 15405 15445 5734
2016-10-20 15390 15650 15290 15410 19750
2016-10-21 15455 15800 15430 15760 25208
2016-10-24 15725 15875 15620 15755 22420
2016-10-25 15830 16370 15800 16370 28534
2016-10-26 16380 16620 16025 16230 31504
2016-10-27 16305 16560 16175 16245 27774
2016-10-28 16320 16500 16250 16455 19882
