date open high low close volume
2016-07-25 17300 17450 17135 17425 435580
2016-07-26 17410 17445 17095 17165 423720
2016-07-27 17165 17215 16930 17015 421572
2016-07-28 16980 17025 16730 16880 399250
2016-07-29 16950 17140 16895 16930 166588
2016-08-01 17050 17435 16935 17430 266158
2016-08-02 17405 17465 17310 17440 198138
2016-08-03 17510 17605 17260 17320 287244
2016-08-04 17355 17465 17210 17310 306510
2016-08-05 17250 17460 17230 17435 297964
2016-08-08 17430 17550 17310 17535 278206
2016-08-09 17540 17565 17310 17325 281198
2016-08-10 17290 17800 17270 17790 363428
2016-08-11 17780 17840 17590 17655 349510
2016-08-12 17650 17680 17490 17495 297940
2016-08-15 17355 17440 17100 17115 400612
2016-08-16 17170 17415 17150 17335 289172
2016-08-17 17350 17370 17215 17250 241688
2016-08-18 17300 17585 17270 17550 340112
2016-08-19 17600 17605 17395 17505 226774
2016-08-22 17485 17575 17380 17385 247782
2016-08-23 17435 17660 17405 17565 258446
2016-08-24 17555 17670 17535 17595 197852
2016-08-25 17595 17645 17330 17505 366580
2016-08-26 17510 18030 17500 17940 529324
2016-08-29 18025 18120 17885 17965 364106
2016-08-30 17965 17980 17820 17865 274692
2016-08-31 17895 18130 17860 17955 278560
2016-09-01 18000 18370 17965 18345 307828
2016-09-02 18300 18550 18230 18515 319008
2016-09-05 18555 18595 18340 18400 363022
2016-09-06 18410 18460 18190 18285 312758
2016-09-07 18245 18320 18100 18235 310242
2016-09-08 18280 18375 17980 18045 424846
2016-09-09 18020 18205 17920 18155 347410
2016-09-12 18090 18145 17660 17720 425478
2016-09-13 17730 17880 17640 17770 292798
2016-09-14 17790 17835 17495 17570 432280
2016-09-19 17550 17645 17450 17525 214076
2016-09-20 17560 17945 17555 17915 395300
2016-09-21 17975 18160 17905 17935 368290
2016-09-22 17940 18045 17720 17910 401354
2016-09-23 17980 18060 17850 17950 304630
2016-09-26 17900 17915 17560 17660 396132
2016-09-27 17705 18080 17655 18020 394270
2016-09-28 18090 18110 17920 18040 314098
2016-09-29 18020 18290 17990 18180 286318
2016-09-30 18235 18330 18150 18275 139456
2016-10-10 18200 18480 18040 18390 154682
2016-10-11 18310 18370 18095 18170 285246
