date open high low close volume
2016-07-25 11430 11490 11055 11175 690816
2016-07-26 11120 11185 10955 11145 590852
2016-07-27 11140 11340 11105 11180 545148
2016-07-28 11250 11320 11070 11255 559444
2016-07-29 11270 11310 10800 10845 602076
2016-08-01 10875 11060 10815 10985 397280
2016-08-02 10950 10995 10835 10930 265048
2016-08-03 12700 12930 12620 12665 568464
2016-08-04 12700 12770 12355 12535 608516
2016-08-05 12510 12800 12475 12700 576574
2016-08-08 12695 13010 12635 12810 689138
2016-08-09 12840 12955 12300 12615 717286
2016-08-10 12595 12720 12515 12660 547046
2016-08-11 12710 12780 12565 12690 545318
2016-08-12 12680 13075 12680 13035 753024
2016-08-15 12985 13190 12845 13140 692068
2016-08-16 13135 13240 13000 13100 661448
2016-08-17 13100 13270 13045 13065 629406
2016-08-18 13090 13115 12850 12975 584956
2016-08-19 13010 13190 12975 13085 608632
2016-08-22 13065 13090 12620 12630 640404
2016-08-23 12600 12730 12525 12530 420084
2016-08-24 12535 12705 12525 12615 384478
2016-08-25 12640 12670 12190 12315 618014
2016-08-26 12330 12380 12245 12300 391206
2016-08-29 12345 12415 12110 12355 486948
2016-08-30 12345 12495 12240 12260 494962
2016-08-31 12270 12315 12010 12055 562984
2016-09-01 12020 12400 12020 12375 533510
2016-09-02 12375 12530 12335 12390 477010
2016-09-05 12435 12650 12390 12570 409020
2016-09-06 12595 12600 12435 12580 364774
2016-09-07 12525 12700 12450 12645 540234
2016-09-08 12665 12815 12570 12775 480908
2016-09-09 12750 12860 12710 12775 439644
2016-09-12 12745 12760 12320 12360 565118
2016-09-13 12390 12495 12350 12440 349844
2016-09-14 12490 12595 12385 12530 416298
2016-09-19 12605 13025 12405 13010 531074
2016-09-20 13020 13250 13000 13225 539172
2016-09-21 13280 13305 13115 13225 433294
2016-09-22 13240 13680 13150 13475 809414
2016-09-23 13510 13590 13350 13550 513792
2016-09-26 13535 13600 13305 13450 493918
2016-09-27 13380 13400 13100 13295 559048
2016-09-28 13245 13540 13185 13460 660858
