date open high low close volume
2016-04-14 11565 11770 11345 11575 1392538
2016-04-15 11470 11525 11190 11255 998946
2016-04-18 11190 11775 11150 11775 877074
2016-04-19 12260 12265 12020 12175 1379634
2016-04-20 12245 12650 12220 12650 1530498
2016-04-21 12400 13425 12215 13355 2333564
2016-04-22 13265 13450 12615 12840 2864938
2016-04-25 12880 13255 12665 12810 1619204
2016-04-26 12855 13375 12665 12940 2479884
2016-04-27 12995 13135 12570 12805 1285904
2016-04-28 12870 12885 12210 12350 1142262
2016-04-29 12345 12640 12290 12555 892932
2016-05-03 12165 12505 12165 12400 878
2016-05-04 12660 12680 12440 12530 571242
2016-05-05 12570 12600 12460 12565 392690
2016-05-06 12620 12740 12230 12350 674056
2016-05-09 12370 12485 11865 12165 733250
2016-05-10 12115 12270 12015 12240 549446
2016-05-11 12280 12420 12175 12335 401174
2016-05-12 12280 12695 12130 12530 732300
2016-05-13 12470 12640 12180 12300 656946
2016-05-16 12305 12520 12205 12335 375612
2016-05-17 12350 12475 12310 12440 322788
2016-05-18 12475 12835 12450 12550 862128
2016-05-19 12580 12755 12525 12740 597006
2016-05-20 12740 12885 12645 12745 455710
2016-05-23 12715 12815 12350 12390 533178
2016-05-24 12385 12470 12260 12415 405204
2016-05-25 12455 12650 12250 12480 481910
2016-05-26 12500 13035 12455 13035 696486
2016-05-27 13055 13260 12855 13100 1077118
2016-05-30 13055 13390 12965 13330 752022
2016-05-31 13300 13375 12820 12840 661088
2016-06-01 12805 12930 12465 12575 792096
2016-06-02 12620 12800 12535 12590 463298
2016-06-03 12640 12740 12395 12470 544164
2016-06-06 12590 12735 12465 12675 462032
2016-06-07 12765 13120 12735 13005 762326
2016-06-08 13000 13025 12700 12900 469266
2016-06-13 12835 13255 12830 13025 402220
2016-06-14 13035 13170 12810 12845 384874
2016-06-15 12830 12925 12730 12780 348866
2016-06-16 12810 13085 12720 13000 465724
2016-06-17 13000 13565 12835 13480 1180966
2016-06-20 13530 13585 13300 13455 691508
2016-06-21 13560 13590 13130 13155 424002
2016-06-22 13150 13380 13100 13345 259316
2016-06-23 13350 13655 13310 13515 411162
2016-06-24 13600 13800 13350 13430 537620
2016-06-27 13410 13720 13350 13700 351284
2016-06-28 13700 14265 13665 14170 670370
2016-06-29 14235 14670 14210 14670 971310
2016-06-30 14700 14945 14595 14725 883582
2016-07-01 14740 14880 14465 14735 701944
2016-07-04 14760 15425 14730 15425 873112
2016-07-05 15535 15790 14510 15000 1208904
2016-07-06 14985 15340 14450 14875 1188480
2016-07-07 14655 15145 14655 14910 1103588
2016-07-08 14940 15120 14215 14350 1176150
2016-07-11 14440 15055 14335 15045 931096
2016-07-12 15100 15455 14975 15380 1136932
2016-07-13 15345 16030 15115 15730 1472122
2016-07-14 15730 15960 15510 15855 1065150
2016-07-15 15855 16060 15750 15975 1005784
2016-07-18 16100 16185 15460 15765 1318568
2016-07-19 15895 15925 15495 15675 1206644
2016-07-20 15670 15740 15020 15305 1338872
2016-07-21 15280 15600 15195 15485 838224
2016-07-22 15535 15795 15180 15195 1229802
2016-07-25 15250 15445 15115 15340 827116
2016-07-26 15375 15480 15170 15450 818438
2016-07-27 15430 15775 15370 15680 952144
2016-07-28 15730 15795 14830 14905 1592824
2016-07-29 14900 14975 14545 14545 1064360
2016-08-01 14505 14920 14465 14765 899388
2016-08-02 14710 14875 14450 14700 937584
2016-08-03 14710 14745 14325 14505 1009318
