date open high low close volume
2016-10-10 1030 1034 996 1023 229776
2016-10-11 1026 1043 1016 1041 259746
2016-10-12 1040 1066 1031 1063 261710
2016-10-13 1063 1080 1050.5 1059.5 325946
2016-10-14 1062 1128 1051 1111 414740
2016-10-17 1110 1158 1106.5 1156 415546
2016-10-18 1157 1194 1140.5 1180.5 487392
2016-10-19 1185 1244 1182.5 1228.5 786512
2016-10-20 1225 1250 1196 1213 723402
2016-10-21 1218 1236 1190 1235 572728
2016-10-24 1235 1259 1215 1243.5 613298
2016-10-25 1241 1313 1237 1300 588542
2016-10-26 1300 1332 1260.5 1277.5 664148
2016-10-27 1279 1292 1220 1244 671462
2016-10-28 1251 1308 1227.5 1307.5 549986
