date open high low close volume
2016-03-22 767 772 761 768 279614
2016-03-23 769 787 763.5 774.5 482498
2016-03-24 776 779 748.5 756 417848
2016-03-25 749 765 748.5 764 139254
2016-03-28 767 787 764 774.5 444180
2016-03-29 779 786.5 770 784 382560
2016-03-30 785 789 769 774.5 482178
2016-03-31 775 794 770.5 792 498276
2016-04-01 795 812 792 811.5 781640
2016-04-06 823 829 811.5 815 556702
2016-04-07 817 834 812 825.5 699932
2016-04-08 824 836 818.5 834.5 759950
2016-04-11 837 861 836 860.5 1023828
2016-04-12 864 903 862.5 903 1102266
2016-04-13 908.5 952 899.5 927.5 2195580
2016-04-14 926 930 904 913 1457040
2016-04-15 915 918 881 881 1265018
2016-04-18 877 957 870.5 941 1947790
2016-04-19 945 967 936 962.5 1878716
2016-04-20 975 1008 971.5 1008 2078598
2016-04-21 1007 1047 996.5 1025.5 1818662
2016-04-22 1028 1084 1000 1063 2383968
2016-04-25 1062 1110 1061.5 1110 2144064
2016-04-26 1114 1142 1069 1101.5 2420704
2016-04-27 1096 1102 1044 1056.5 1828214
2016-04-28 1050 1066 1020 1056.5 968368
2016-04-29 1060 1107 1060 1107 640640
2016-05-03 1111 1132 1048 1076.5 653390
2016-05-04 1072 1075 1036 1068 650258
2016-05-05 1071 1082 1021.5 1027 670186
2016-05-06 1038 1039 980 984 698012
2016-05-09 991 1024 929 929.5 971448
2016-05-10 920 947 905 936 568084
2016-05-11 942 951 907.5 916 431202
2016-05-12 919 936 906 913.5 348118
2016-05-13 910 914 855 870 452182
2016-05-16 865 893 858 873 345292
2016-05-17 873 929 871 924.5 357916
2016-05-18 922 938 886.5 893 397318
2016-05-19 894 918 876 898.5 341012
2016-05-20 899 927 890.5 921.5 267446
2016-05-23 922 928 849 863.5 456336
2016-05-24 861 862 822 829.5 310386
2016-05-25 832 844 813.5 818 265398
2016-05-26 828 846 820.5 842.5 254106
2016-05-27 846 864 811 850 415874
2016-05-30 850 855 824 848 222262
2016-05-31 849 880 845 851.5 210462
2016-06-01 852 854 833.5 847.5 146094
2016-06-02 846 863 838 853 127278
2016-06-03 852 869 849 857.5 113390
2016-06-06 861 890 848 888.5 216284
2016-06-07 886 903 880.5 888.5 157788
2016-06-08 886 900 880 882 138904
2016-06-13 875 895 855 876 144646
2016-06-14 874 884 829 832.5 217938
2016-06-15 829 842 828 836 125236
2016-06-16 848 858 834 834.5 141184
2016-06-17 834 857 830.5 854.5 135318
2016-06-20 858 867 840 845.5 117668
2016-06-21 841 860 838 842.5 136150
2016-06-22 842 875 841.5 872 140836
2016-06-23 875 879 863.5 877 104932
2016-06-24 880 894 868.5 880.5 166312
2016-06-27 880 941 875.5 938.5 223542
2016-06-28 938 942 914 937.5 145968
2016-06-29 933 948 918 932 147912
2016-06-30 930 958 927 952 128546
2016-07-01 950 964 933 949.5 105104
2016-07-04 955 988 949 974 147144
2016-07-05 974 980 912.5 951 139662
2016-07-06 951 957 919 939.5 127582
2016-07-07 933 970 929.5 946 108978
2016-07-08 944 958 930 957.5 91410
2016-07-11 959 977 933 958.5 82046
2016-07-12 960 1019 954.5 1019 175222
2016-07-13 1021 1040 1002 1012 156162
2016-07-14 1018 1023 990 1014 108734
2016-07-15 1010 1030 1002.5 1022 94468
2016-07-18 1027 1029 951 962.5 143814
2016-07-19 961 984 948 957 141684
2016-07-20 955 980 954 964.5 83526
2016-07-21 963 1030 958.5 1018 146858
2016-07-22 1016 1032 1001 1011 166518
2016-07-25 1018 1063 1001.5 1061 232178
2016-07-26 1060 1060 1034.5 1054.5 156564
2016-07-27 1051 1085 1050.5 1079.5 189102
2016-07-28 1082 1098 1071 1087 136332
2016-07-29 1093 1093 1066 1075 127836
2016-08-01 1072 1117 1071 1109 173308
2016-08-02 1108 1135 1107.5 1127.5 123686
2016-08-03 1130 1138 1112 1126 93798
2016-08-04 1128 1133 1103.5 1121.5 123546
2016-08-05 1128 1155 1121.5 1155 130994
2016-08-08 1155 1217 1146 1217 155648
2016-08-09 1236 1257 1217 1239 245238
2016-08-10 1237 1299 1233 1274.5 266810
2016-08-11 1280 1282 1234 1265 193144
2016-08-12 1267 1275 1228 1249 170730
2016-08-15 1240 1249 1205 1211 150056
2016-08-16 1168 1235 1156.5 1226.5 233808
2016-08-17 1227 1267 1226 1239 268540
2016-08-18 1240 1275 1215.5 1233 366798
2016-08-19 1242 1248 1218 1236 225996
2016-08-22 1231 1280 1229.5 1259.5 263504
2016-08-23 1261 1282 1252 1277 211022
2016-08-24 1278 1288 1260.5 1272.5 177506
2016-08-25 1275 1285 1202 1249.5 380282
2016-08-26 1249 1256 1224 1227 254432
2016-08-29 1230 1231 1190.5 1223.5 290904
2016-08-30 1225 1235 1213 1228.5 229468
2016-08-31 1231 1252 1174 1175 457264
2016-09-01 1178 1200 1155 1191.5 378990
2016-09-02 1192 1240 1176.5 1224 421136
2016-09-05 1228 1282 1221.5 1273 379544
2016-09-06 1275 1283 1260.5 1274 241746
2016-09-07 1276 1276 1187 1189.5 504102
2016-09-08 1190 1225 1184.5 1208.5 389740
2016-09-09 1212 1214 1160 1185.5 449970
2016-09-12 1185 1207 1141.5 1143 471580
2016-09-13 1145 1172 1110.5 1130.5 460354
2016-09-14 1129 1141 1115 1130 277882
2016-09-19 1117 1158 1109.5 1152.5 204600
2016-09-20 1153 1198 1150.5 1184 316944
2016-09-21 1185 1230 1163 1219.5 384114
2016-09-22 1220 1269 1210 1217 449508
2016-09-23 1220 1248 1216 1247.5 338680
2016-09-26 1248 1283 1242 1271 339014
2016-09-27 1271 1271 1230.5 1252 331064
2016-09-28 1245 1260 1230.5 1258 270218
2016-09-29 1258 1320 1256 1293 394498
2016-09-30 1295 1311 1273 1309.5 263716
2016-10-10 1325 1332 1287.5 1330 236860
2016-10-11 1332 1362 1319 1359.5 292222
2016-10-12 1360 1397 1344 1396 321106
2016-10-13 1396 1433 1391 1419 441298
2016-10-14 1423 1481 1400.5 1454 413514
2016-10-17 1450 1497 1446.5 1485 419966
2016-10-18 1488 1513 1455 1497.5 447292
2016-10-19 1500 1585 1497.5 1536.5 656982
2016-10-20 1536 1578 1522 1548.5 506784
2016-10-21 1543 1569 1509 1568 483908
2016-10-24 1568 1602 1547.5 1595.5 479928
2016-10-25 1599 1680 1584 1680 503368
2016-10-26 1684 1765 1668 1705 667486
2016-10-27 1706 1723 1635 1675 637874
2016-10-28 1680 1759 1664.5 1757.5 504438
