银河期货,0,0,8280,1733,0,0,2016-05-04
银河期货,15011,-643,8280,1733,0,0,2016-05-05
银河期货,15011,-643,7128,-76,0,0,2016-05-06
银河期货,15011,-643,7128,-76,0,0,2016-05-09
银河期货,15011,-643,7128,-76,0,0,2016-05-10
银河期货,15011,-643,7128,-76,0,0,2016-05-11
银河期货,15011,-643,7327,670,0,0,2016-05-12
银河期货,15011,-643,7327,670,0,0,2016-05-13
银河期货,15011,-643,7327,670,0,0,2016-05-16
银河期货,15011,-643,7327,670,0,0,2016-05-17
银河期货,15011,-643,7327,670,0,0,2016-05-18
银河期货,15011,-643,7327,670,0,0,2016-05-19
银河期货,15011,-643,7327,670,6776,798,2016-05-20
银河期货,15011,-643,7327,670,6776,798,2016-05-23
银河期货,15011,-643,7327,670,6776,798,2016-05-24
银河期货,17303,10198,7330,926,7652,911,2016-05-25
银河期货,17303,10198,6975,-355,7652,911,2016-05-26
银河期货,17303,10198,6808,-167,7652,911,2016-05-27
银河期货,17303,10198,6808,-167,7652,911,2016-05-30
