东海期货,20111,-14232,0,0,0,0,2016-05-03
东海期货,38040,17929,0,0,0,0,2016-05-04
东海期货,24955,-13085,0,0,0,0,2016-05-05
东海期货,42877,17922,0,0,0,0,2016-05-06
东海期货,35351,-7526,0,0,0,0,2016-05-09
东海期货,50209,14858,0,0,0,0,2016-05-10
东海期货,45029,-5180,0,0,0,0,2016-05-11
东海期货,59384,14355,0,0,0,0,2016-05-12
东海期货,34780,-24604,0,0,0,0,2016-05-13
东海期货,34950,170,0,0,0,0,2016-05-16
东海期货,25255,-9695,0,0,0,0,2016-05-17
东海期货,79033,53778,0,0,0,0,2016-05-18
东海期货,40957,-38076,0,0,0,0,2016-05-19
东海期货,38177,-2780,0,0,0,0,2016-05-20
东海期货,55968,17791,0,0,0,0,2016-05-23
东海期货,28095,-27873,0,0,0,0,2016-05-24
东海期货,68165,40070,0,0,0,0,2016-05-25
东海期货,37284,-30881,0,0,0,0,2016-05-26
东海期货,26002,-11282,0,0,0,0,2016-05-27
东海期货,25901,-101,0,0,0,0,2016-05-30
