永安期货,16459,-6060,32027,-754,56104,-1081,2016-05-03
永安期货,20166,3707,31249,-778,55284,-820,2016-05-04
永安期货,20584,418,29005,-2244,52984,-2300,2016-05-05
永安期货,19093,-1491,26296,-2709,52312,-672,2016-05-06
永安期货,20507,1414,28071,1775,54104,1792,2016-05-09
永安期货,19321,-1186,30644,2573,54534,430,2016-05-10
永安期货,21845,2524,29758,-886,54677,143,2016-05-11
永安期货,25443,3598,28101,-1657,56127,1450,2016-05-12
永安期货,25443,3598,28210,109,54795,-1332,2016-05-13
永安期货,24027,10360,28785,575,57394,2599,2016-05-16
永安期货,16764,-7263,28555,-230,55458,-1936,2016-05-17
永安期货,66348,49584,28391,-164,70916,15458,2016-05-18
永安期货,22774,-43574,30903,2512,69786,-1130,2016-05-19
永安期货,19798,-2976,30700,-203,68843,-943,2016-05-20
永安期货,35546,15748,29962,-738,71697,2854,2016-05-23
永安期货,14689,-20857,30509,547,71881,184,2016-05-24
永安期货,55636,40947,32292,1783,61106,-10775,2016-05-25
永安期货,23027,-32609,30386,-1906,49265,-11841,2016-05-26
永安期货,13342,-9685,27667,-2719,47170,-2095,2016-05-27
永安期货,13777,435,28253,586,45289,-1881,2016-05-30
