中国国际,10112,-191,9976,-250,0,0,2016-05-03
中国国际,20400,10288,8792,-1184,0,0,2016-05-04
中国国际,20400,10288,8892,100,0,0,2016-05-05
中国国际,14654,2041,7998,-894,0,0,2016-05-06
中国国际,14654,2041,10498,2500,0,0,2016-05-09
中国国际,18441,6688,8487,-2011,0,0,2016-05-10
中国国际,18441,6688,8342,-145,0,0,2016-05-11
中国国际,22361,10041,8725,383,0,0,2016-05-12
中国国际,22361,10041,7043,-1682,0,0,2016-05-13
中国国际,22361,10041,7307,264,0,0,2016-05-16
中国国际,22361,10041,7613,306,0,0,2016-05-17
中国国际,22361,10041,11507,3894,0,0,2016-05-18
中国国际,16642,-7306,12338,831,0,0,2016-05-19
中国国际,12511,-4131,11310,-1028,0,0,2016-05-20
中国国际,17178,4667,9320,-1990,0,0,2016-05-23
中国国际,17178,4667,8856,-464,0,0,2016-05-24
中国国际,17688,9646,10883,2027,0,0,2016-05-25
中国国际,12211,-5477,7322,-3561,0,0,2016-05-26
中国国际,9461,-2750,6299,-1023,0,0,2016-05-27
中国国际,14423,4962,6299,-1023,0,0,2016-05-30
