宏源期货,0,0,9975,145,15008,-95,2016-05-03
宏源期货,0,0,9668,-307,13871,-1137,2016-05-04
宏源期货,0,0,9929,261,13813,-58,2016-05-05
宏源期货,0,0,9184,-745,13787,-26,2016-05-06
宏源期货,12799,776,9348,164,13614,-173,2016-05-09
宏源期货,12799,776,9763,415,13028,-586,2016-05-10
宏源期货,12799,776,9558,-205,13632,604,2016-05-11
宏源期货,12799,776,9733,175,12939,-693,2016-05-12
宏源期货,12799,776,8992,-741,12720,-219,2016-05-13
宏源期货,12799,776,8855,-137,12572,-148,2016-05-16
宏源期货,12799,776,8859,4,12139,-433,2016-05-17
宏源期货,12799,776,9217,358,17772,5633,2016-05-18
宏源期货,12167,-5698,8831,-386,13123,-4649,2016-05-19
宏源期货,12167,-5698,9037,206,13745,622,2016-05-20
宏源期货,12167,-5698,9880,843,14240,495,2016-05-23
宏源期货,11136,-4114,8919,-961,13649,-591,2016-05-24
宏源期货,11136,-4114,8809,-110,13997,348,2016-05-25
宏源期货,11136,-4114,8766,-43,13415,-582,2016-05-26
宏源期货,11136,-4114,8761,-5,12953,-462,2016-05-27
宏源期货,9890,2409,8911,150,12323,-630,2016-05-30
