中信期货,17627,-4272,28868,2167,23575,-822,2016-10-10
中信期货,23296,5669,28909,41,24800,1225,2016-10-11
中信期货,19086,-4210,28112,-797,25801,1001,2016-10-12
中信期货,23211,4125,27772,-340,26150,349,2016-10-13
中信期货,16490,-6721,27556,-216,26194,44,2016-10-14
中信期货,22587,6097,30904,3348,26557,363,2016-10-17
中信期货,17316,-5271,31090,186,26247,-310,2016-10-18
中信期货,22685,5369,31480,390,25102,-1145,2016-10-19
中信期货,17402,-5283,32201,721,25499,397,2016-10-20
中信期货,19970,2568,32384,183,25334,-165,2016-10-21
中信期货,29255,9285,32204,-180,26925,1591,2016-10-24
中信期货,16679,-12576,32588,384,26754,-171,2016-10-25
