金瑞期货,10964,-7255,18387,3310,0,0,2016-10-10
金瑞期货,16633,5669,16974,-1413,0,0,2016-10-11
金瑞期货,11570,-5063,16878,-96,0,0,2016-10-12
金瑞期货,15669,4099,18339,1461,0,0,2016-10-13
金瑞期货,11340,-4329,18282,-57,0,0,2016-10-14
金瑞期货,19435,8095,18519,237,0,0,2016-10-17
金瑞期货,9086,-10349,18938,419,0,0,2016-10-18
金瑞期货,14429,5343,20204,1266,0,0,2016-10-19
金瑞期货,14429,5343,19127,-1077,0,0,2016-10-20
金瑞期货,12679,5784,15096,-4031,0,0,2016-10-21
金瑞期货,12679,5784,15625,529,0,0,2016-10-24
金瑞期货,17095,2696,10752,-4873,0,0,2016-10-25
