永安期货,17643,6354,42910,5283,30096,-50,2016-10-10
永安期货,21080,3437,44005,1095,30059,-37,2016-10-11
永安期货,14177,-6903,45379,1374,31046,987,2016-10-12
永安期货,14177,-6903,45554,175,32085,1039,2016-10-13
永安期货,10242,-4670,45614,60,32625,540,2016-10-14
永安期货,17879,7637,46818,1204,32970,345,2016-10-17
永安期货,7909,-9970,48425,1607,32836,-134,2016-10-18
永安期货,14345,6436,46708,-1717,31486,-1350,2016-10-19
永安期货,8871,-5474,46175,-533,32262,776,2016-10-20
永安期货,12046,3175,45449,-726,31478,-784,2016-10-21
永安期货,25278,13232,42012,-3437,31101,-377,2016-10-24
永安期货,12783,-12495,43297,1285,32175,1074,2016-10-25
