1,海通期货,52691,-17632,永安期货,16620,-777,国投安信期货,51776,1857,2016-10-21
2,华泰期货,30345,-13209,国泰君安,13854,218,华信万达期货,28425,2965,2016-10-21
3,中信期货,24538,-3019,中信期货,11830,532,中粮期货,25294,-79,2016-10-21
4,光大期货,22525,-5965,华信万达期货,10693,387,永安期货,15244,2242,2016-10-21
5,中原期货,19220,-9371,华泰期货,9440,-786,东证期货,12270,-1063,2016-10-21
6,新湖期货,18719,2966,国投安信期货,9290,1089,光大期货,7988,395,2016-10-21
7,东证期货,18145,-2234,中投天琪,7698,1146,信达期货,5817,-470,2016-10-21
8,东航期货,17959,-859,银河期货,6748,1143,首创期货,5667,246,2016-10-21
9,华信万达期货,17526,53,方正中期,6406,3029,银河期货,5371,1617,2016-10-21
10,国投安信期货,17214,3095,广发期货,6050,-1024,中信期货,5107,180,2016-10-21
11,徽商期货,13730,-5410,格林大华期货,5847,-255,格林大华期货,4670,297,2016-10-21
12,金瑞期货,13235,3767,东航期货,5314,588,中国国际,3871,141,2016-10-21
13,永安期货,12699,-5758,海通期货,5091,-334,中信建投,3732,666,2016-10-21
14,方正中期,12125,1224,西部期货,4851,-60,南证期货,3257,-7,2016-10-21
15,东海期货,11564,-12122,中信建投,4549,692,西部期货,3197,-46,2016-10-21
16,南华期货,10195,-1683,光大期货,4224,806,新湖期货,2849,261,2016-10-21
17,中国国际,10103,2414,中国国际,3775,418,国海良时,2631,-28,2016-10-21
18,申银万国,9922,-758,申银万国,3377,58,申银万国,2432,184,2016-10-21
19,中银国际,9614,-1653,宏源期货,3177,213,东航期货,2312,461,2016-10-21
20,创元期货,9531,-1011,兴证期货,3018,160,中原期货,2311,1461,2016-10-21
