1,海通期货,7964,-1241,华信万达期货,8536,971,国投安信期货,30168,1741,2016-10-10
2,华泰期货,7800,-620,永安期货,7235,30,中粮期货,18602,11,2016-10-10
3,光大期货,5851,70,格林大华期货,5393,-68,华信万达期货,13921,398,2016-10-10
4,中原期货,5626,-967,中信期货,5126,297,光大期货,5698,486,2016-10-10
5,国投安信期货,5184,-1221,国投安信期货,4723,-69,永安期货,4895,-259,2016-10-10
6,南华期货,5140,-600,国海良时,3720,1076,信达期货,4084,494,2016-10-10
7,中信期货,4954,-1107,方正中期,3544,1455,银河期货,3541,-22,2016-10-10
8,国泰君安,3879,-125,华泰期货,3418,-1186,格林大华期货,3462,33,2016-10-10
9,东海期货,3380,-1535,长安期货,3025,-62,南证期货,3160,3,2016-10-10
10,永安期货,3065,340,中投天琪,3022,2,中国国际,3069,-3,2016-10-10
11,新湖期货,2991,-409,弘业期货,2861,193,中信期货,2625,367,2016-10-10
12,西部期货,2434,-678,华联期货,2791,39,海通期货,2252,-133,2016-10-10
13,华信万达期货,2405,665,国泰君安,2463,233,新湖期货,2231,85,2016-10-10
14,东航期货,2240,-2032,中国国际,2352,169,华泰期货,2080,-296,2016-10-10
15,方正中期,2087,783,东航期货,2341,314,东吴期货,2075,68,2016-10-10
16,冠通期货,1907,1204,徽商期货,2304,211,东证期货,1698,32,2016-10-10
17,招商期货,1831,-224,浙商期货,2231,499,中原期货,1657,854,2016-10-10
18,中银国际,1799,-503,光大期货,2220,153,一德期货,1383,283,2016-10-10
19,浙商期货,1763,1017,天风期货,2118,-305,神华期货,1356,-2,2016-10-10
20,兴证期货,1660,-723,东证期货,1928,630,倍特期货,1024,24,2016-10-10
