1,海通期货,56036,3345,国泰君安,16068,2214,国投安信期货,50983,-793,2016-10-24
2,华泰期货,29514,-831,永安期货,14304,-2316,华信万达期货,30872,2447,2016-10-24
3,中原期货,21021,1801,华信万达期货,12742,2049,中粮期货,28578,3284,2016-10-24
4,中信期货,20789,-3749,中投天琪,10903,3205,永安期货,17707,2463,2016-10-24
5,光大期货,20612,-1913,中信期货,10824,-1006,东证期货,12961,691,2016-10-24
6,东航期货,17335,-624,华泰期货,10760,1320,光大期货,8175,187,2016-10-24
7,东海期货,16884,5320,银河期货,8626,1878,银河期货,7361,1990,2016-10-24
8,永安期货,14465,1766,国投安信期货,8392,-898,信达期货,6082,265,2016-10-24
9,徽商期货,12689,-1041,方正中期,6866,460,首创期货,5908,241,2016-10-24
10,华信万达期货,12366,-5160,广发期货,6384,334,申银万国,5694,3262,2016-10-24
11,申银万国,11722,1800,东航期货,6045,731,格林大华期货,5251,581,2016-10-24
12,中银国际,11454,1840,格林大华期货,5854,7,中信期货,5242,135,2016-10-24
13,东证期货,11365,-6780,海通期货,5247,156,中国国际,3679,-192,2016-10-24
14,新湖期货,11313,-7406,西部期货,4906,55,中信建投,3375,-357,2016-10-24
15,国泰君安,10762,1364,中信建投,4611,62,南证期货,3258,1,2016-10-24
16,南华期货,10367,172,中国国际,3691,-84,西部期货,3102,-95,2016-10-24
17,方正中期,9600,-2525,光大期货,3561,-663,新湖期货,2747,-102,2016-10-24
18,首创期货,8344,3142,兴证期货,3468,450,东航期货,2290,-22,2016-10-24
19,金瑞期货,8178,-5057,上海中期,3302,458,东吴期货,2077,-62,2016-10-24
20,银河期货,7884,262,中金期货,3157,614,华泰期货,2063,14,2016-10-24
