宏源期货,0,0,24527,-469,13122,497,2016-01-04
宏源期货,0,0,24764,237,12983,-139,2016-01-05
宏源期货,0,0,23815,-949,12798,-185,2016-01-06
宏源期货,0,0,23657,-158,12506,-292,2016-01-07
宏源期货,0,0,23390,-267,12724,218,2016-01-08
宏源期货,0,0,24803,1413,12531,-193,2016-01-11
宏源期货,0,0,24011,-792,12751,220,2016-01-12
宏源期货,0,0,23799,-212,12736,-15,2016-01-13
宏源期货,0,0,24188,389,12793,57,2016-01-14
宏源期货,34725,19523,22696,-1492,11968,-825,2016-01-15
宏源期货,25784,-8941,23644,948,12484,516,2016-01-18
宏源期货,25784,-8941,23355,-289,12426,-58,2016-01-19
宏源期货,25784,-8941,24307,952,12616,190,2016-01-20
宏源期货,25784,-8941,24680,373,12589,-27,2016-01-21
宏源期货,25784,-8941,24777,97,12885,296,2016-01-22
宏源期货,25784,-8941,25342,565,13536,651,2016-01-25
宏源期货,25784,-8941,25524,182,13885,349,2016-01-26
宏源期货,25784,-8941,24968,-556,14001,116,2016-01-27
宏源期货,25784,-8941,24904,-64,14101,100,2016-01-28
宏源期货,25784,-8941,25841,937,18329,4228,2016-01-29
宏源期货,25784,-8941,25187,-654,15689,-2640,2016-02-01
宏源期货,25784,-8941,25377,190,18765,3076,2016-02-02
宏源期货,25784,-8941,24790,-587,19442,677,2016-02-03
宏源期货,25784,-8941,24845,55,16746,-2696,2016-02-04
宏源期货,25784,-8941,25477,632,16570,-176,2016-02-05
宏源期货,25784,-8941,25310,-167,16732,162,2016-02-15
宏源期货,25784,-8941,26472,1162,17498,766,2016-02-16
宏源期货,25784,-8941,25827,-645,17338,-160,2016-02-17
宏源期货,25784,-8941,25834,7,19204,1866,2016-02-18
宏源期货,25784,-8941,25530,-304,18937,-267,2016-02-19
宏源期货,25784,-8941,25927,397,16531,-2406,2016-02-22
宏源期货,25784,-8941,27751,1824,16562,31,2016-02-23
宏源期货,25784,-8941,28848,1097,18286,1724,2016-02-24
宏源期货,25784,-8941,27527,-1321,17758,-528,2016-02-25
宏源期货,25784,-8941,27914,387,17571,-187,2016-02-26
宏源期货,25784,-8941,27866,-48,14602,-2969,2016-02-29
宏源期货,25784,-8941,27851,-15,10214,-4388,2016-03-01
宏源期货,25784,-8941,27947,96,9790,-424,2016-03-02
宏源期货,25784,-8941,28148,201,10968,1178,2016-03-03
宏源期货,25784,-8941,28329,181,10894,-74,2016-03-04
宏源期货,25784,-8941,30303,1974,14633,3739,2016-03-07
宏源期货,25784,-8941,31609,1306,11556,-3077,2016-03-08
宏源期货,25784,-8941,30070,-1539,10696,-860,2016-03-09
宏源期货,25784,-8941,29567,-503,10696,-860,2016-03-10
宏源期货,25784,-8941,30121,554,10981,686,2016-03-11
宏源期货,25784,-8941,29780,-341,13167,2186,2016-03-14
宏源期货,25784,-8941,29841,61,13103,-64,2016-03-15
宏源期货,25784,-8941,29818,-23,11776,-1327,2016-03-16
宏源期货,25784,-8941,30081,263,14131,2355,2016-03-17
宏源期货,25784,-8941,29060,-1021,16096,1965,2016-03-18
宏源期货,25784,-8941,29278,218,15826,-270,2016-03-21
宏源期货,25784,-8941,29262,-16,15976,150,2016-03-22
宏源期货,25784,-8941,29227,-35,16268,292,2016-03-23
宏源期货,25784,-8941,29730,503,16249,-19,2016-03-24
宏源期货,25784,-8941,29755,25,16178,-71,2016-03-25
宏源期货,25784,-8941,29019,-736,16321,143,2016-03-28
宏源期货,25784,-8941,30987,1968,16622,301,2016-03-29
宏源期货,25784,-8941,29937,-1050,16400,-222,2016-03-30
宏源期货,25784,-8941,29758,-179,16739,339,2016-03-31
宏源期货,25784,-8941,29882,124,16472,-267,2016-04-01
宏源期货,25784,-8941,29574,-308,16623,151,2016-04-05
宏源期货,25784,-8941,29508,-66,17014,391,2016-04-06
宏源期货,25784,-8941,29984,476,16993,-21,2016-04-07
宏源期货,25784,-8941,29513,-471,16952,-41,2016-04-08
宏源期货,25784,-8941,29960,447,17055,103,2016-04-11
宏源期货,11723,2023,29856,-104,14792,-2263,2016-04-12
宏源期货,26601,14878,30274,418,26191,11399,2016-04-13
宏源期货,26601,14878,29671,-603,25847,-344,2016-04-14
宏源期货,22588,11295,29597,-74,26651,804,2016-04-15
宏源期货,52496,29908,38099,8502,20657,-5994,2016-04-18
宏源期货,52496,29908,37257,-842,20957,300,2016-04-19
宏源期货,52496,29908,35714,-1543,20529,-428,2016-04-20
宏源期货,40499,21340,24363,-11351,20447,-82,2016-04-21
宏源期货,38100,-2399,20339,-4024,17531,-2916,2016-04-22
宏源期货,16394,-21706,19832,-507,17356,-175,2016-04-25
