东证期货,24023,6655,0,0,0,0,2016-01-06
东证期货,31130,7107,0,0,11038,2484,2016-01-07
东证期货,31130,7107,0,0,11038,2484,2016-01-08
东证期货,29650,8656,0,0,10809,1545,2016-01-11
东证期货,29650,8656,0,0,10282,-527,2016-01-12
东证期货,29650,8656,0,0,11358,1076,2016-01-13
东证期货,24364,-847,0,0,11657,299,2016-01-14
东证期货,32273,7909,0,0,11657,299,2016-01-15
东证期货,31388,-885,11921,4117,11657,299,2016-01-18
东证期货,21886,-9502,12918,997,11657,299,2016-01-19
东证期货,23517,1631,12918,997,11657,299,2016-01-20
东证期货,23517,1631,12918,997,11657,299,2016-01-21
东证期货,23517,1631,12918,997,11657,299,2016-01-22
东证期货,25504,6575,12918,997,11657,299,2016-01-25
东证期货,20960,-4544,12918,997,11657,299,2016-01-26
东证期货,38047,17087,12918,997,11657,299,2016-01-27
东证期货,38047,17087,12918,997,11657,299,2016-01-28
东证期货,38047,17087,12918,997,11657,299,2016-01-29
东证期货,38047,17087,12918,997,11657,299,2016-02-01
东证期货,38047,17087,12918,997,11301,1670,2016-02-02
东证期货,16613,6200,12918,997,11301,1670,2016-02-03
东证期货,16613,6200,12918,997,11301,1670,2016-02-04
东证期货,16613,6200,12918,997,11301,1670,2016-02-05
东证期货,16613,6200,12918,997,11301,1670,2016-02-15
东证期货,16613,6200,12918,997,11301,1670,2016-02-16
东证期货,16613,6200,12918,997,11301,1670,2016-02-17
东证期货,13636,-6657,12918,997,11301,1670,2016-02-18
东证期货,13636,-6657,12918,997,11301,1670,2016-02-19
东证期货,13636,-6657,12918,997,11301,1670,2016-02-22
东证期货,22546,8041,10231,3880,11301,1670,2016-02-23
东证期货,22546,8041,10231,3880,11301,1670,2016-02-24
东证期货,22546,8041,10231,3880,11301,1670,2016-02-25
东证期货,22736,11048,10231,3880,11301,1670,2016-02-26
东证期货,22736,11048,10231,3880,11301,1670,2016-02-29
东证期货,22736,11048,10231,3880,11301,1670,2016-03-01
东证期货,33074,16162,10231,3880,11301,1670,2016-03-02
东证期货,38487,5413,10231,3880,11301,1670,2016-03-03
东证期货,56193,17706,10231,3880,11301,1670,2016-03-04
东证期货,78619,22426,10231,3880,11301,1670,2016-03-07
东证期货,95705,17086,10231,3880,11301,1670,2016-03-08
东证期货,95705,17086,10231,3880,11301,1670,2016-03-09
东证期货,28714,1795,10231,3880,11301,1670,2016-03-10
东证期货,26780,-1934,10231,3880,11301,1670,2016-03-11
东证期货,26780,-1934,10231,3880,11301,1670,2016-03-14
东证期货,26780,-1934,10231,3880,11301,1670,2016-03-15
东证期货,26780,-1934,10231,3880,11301,1670,2016-03-16
东证期货,24774,15793,10231,3880,11301,1670,2016-03-17
东证期货,41308,16534,10231,3880,11301,1670,2016-03-18
东证期货,26838,-14470,10231,3880,11301,1670,2016-03-21
东证期货,29712,2874,10231,3880,11301,1670,2016-03-22
东证期货,24669,-5043,10231,3880,11301,1670,2016-03-23
东证期货,20273,-4396,10231,3880,11301,1670,2016-03-24
东证期货,19221,-1052,10231,3880,11301,1670,2016-03-25
东证期货,14751,-4470,10231,3880,11301,1670,2016-03-28
东证期货,22138,7387,10231,3880,11301,1670,2016-03-29
东证期货,11874,-10264,10231,3880,11301,1670,2016-03-30
东证期货,11874,-10264,10231,3880,8814,576,2016-03-31
东证期货,18265,10765,10231,3880,11383,2569,2016-04-01
东证期货,13190,-5075,10231,3880,12511,1128,2016-04-05
东证期货,19266,6076,10231,3880,11859,-652,2016-04-06
东证期货,10961,-8305,10231,3880,12386,527,2016-04-07
东证期货,27128,16167,10231,3880,14113,1727,2016-04-08
东证期货,20931,-6197,10231,3880,14650,537,2016-04-11
东证期货,11360,-9571,10231,3880,13912,-738,2016-04-12
东证期货,24702,13342,10231,3880,12912,-1000,2016-04-13
东证期货,24702,13342,10231,3880,12235,-677,2016-04-14
东证期货,32422,19024,10231,3880,14137,1902,2016-04-15
东证期货,27875,-4547,10231,3880,14500,363,2016-04-18
东证期货,27875,-4547,10231,3880,14515,15,2016-04-19
东证期货,27875,-4547,10231,3880,14515,15,2016-04-20
东证期货,27875,-4547,12339,3386,14515,15,2016-04-21
东证期货,27875,-4547,9161,-3178,14515,15,2016-04-22
东证期货,27875,-4547,9398,237,14515,15,2016-04-25
东证期货,27875,-4547,9060,-338,14515,15,2016-04-26
东证期货,27875,-4547,8781,-279,14515,15,2016-04-27
东证期货,27875,-4547,9276,495,14515,15,2016-04-28
东证期货,14486,3450,8147,-1129,14515,15,2016-04-29
东证期货,14486,3450,7731,-416,14515,15,2016-05-03
东证期货,14486,3450,7435,-296,7099,541,2016-05-04
东证期货,14486,3450,7727,292,7251,152,2016-05-05
东证期货,14486,3450,8158,431,7290,39,2016-05-06
东证期货,14486,3450,8375,217,7463,173,2016-05-09
东证期货,14486,3450,8719,344,7540,77,2016-05-10
东证期货,14486,3450,9234,515,7360,-180,2016-05-11
东证期货,14486,3450,9656,422,7360,-180,2016-05-12
东证期货,14486,3450,8199,-1457,6938,-97,2016-05-13
东证期货,14486,3450,8688,489,6911,-27,2016-05-16
东证期货,14486,3450,8673,-15,6996,85,2016-05-17
东证期货,14486,3450,8705,32,10456,3460,2016-05-18
东证期货,14486,3450,8635,-70,12893,2437,2016-05-19
东证期货,14486,3450,8590,-45,14796,1903,2016-05-20
东证期货,14486,3450,8426,-164,15339,543,2016-05-23
东证期货,14486,3450,8043,-383,14917,-422,2016-05-24
东证期货,14486,3450,8060,17,16538,1621,2016-05-25
东证期货,14486,3450,8355,295,15055,-1483,2016-05-26
东证期货,14486,3450,8557,202,15219,164,2016-05-27
东证期货,14486,3450,8149,-408,14809,-410,2016-05-30
东证期货,14486,3450,8969,820,16725,1916,2016-05-31
东证期货,14486,3450,8098,-871,15944,-781,2016-06-01
东证期货,14486,3450,8092,-6,15755,-189,2016-06-02
东证期货,14486,3450,8755,663,15861,106,2016-06-03
东证期货,14486,3450,10364,1609,15799,-62,2016-06-06
东证期货,14486,3450,9952,-412,15674,-125,2016-06-07
东证期货,14486,3450,8496,-1456,15608,-66,2016-06-08
东证期货,14486,3450,8444,-52,15599,-9,2016-06-13
东证期货,14486,3450,9300,856,15793,194,2016-06-14
东证期货,14486,3450,9173,-127,16763,970,2016-06-15
东证期货,39663,29220,8850,-323,15397,-1366,2016-06-16
东证期货,33143,-6520,8870,20,15564,167,2016-06-17
东证期货,55932,22789,8870,20,15012,-552,2016-06-20
东证期货,55932,22789,8870,20,15107,95,2016-06-21
东证期货,55932,22789,8870,20,14638,-469,2016-06-22
东证期货,55932,22789,8870,20,17568,2930,2016-06-23
东证期货,25270,15159,8870,20,9724,-7844,2016-06-24
东证期货,29840,4570,8870,20,12838,3114,2016-06-27
东证期货,40763,10923,8870,20,9880,-2958,2016-06-28
东证期货,27801,-12962,8870,20,9880,-2958,2016-06-29
东证期货,27801,-12962,8870,20,9880,-2958,2016-06-30
东证期货,27801,-12962,8870,20,9880,-2958,2016-07-01
东证期货,27801,-12962,8870,20,9880,-2958,2016-07-04
东证期货,50321,20626,8870,20,9880,-2958,2016-07-05
东证期货,60114,9793,8870,20,9880,-2958,2016-07-06
东证期货,34062,-26052,8870,20,9880,-2958,2016-07-07
东证期货,33816,-246,8870,20,9880,-2958,2016-07-08
东证期货,32105,-1711,8870,20,9372,3970,2016-07-11
东证期货,27042,-5063,8870,20,8434,-938,2016-07-12
东证期货,19061,-7981,8870,20,8135,-299,2016-07-13
东证期货,19061,-7981,8870,20,7093,-1042,2016-07-14
东证期货,14732,1046,8870,20,7093,-1042,2016-07-15
东证期货,25940,11208,8870,20,7093,-1042,2016-07-18
东证期货,31656,5716,9005,3940,7093,-1042,2016-07-19
东证期货,23061,-8595,9715,710,7093,-1042,2016-07-20
东证期货,34344,11283,9500,-215,7093,-1042,2016-07-21
东证期货,42792,8448,9049,-451,7646,2143,2016-07-22
东证期货,23297,-19495,10144,1095,7646,2143,2016-07-25
东证期货,35342,12045,10490,346,7646,2143,2016-07-26
东证期货,23645,-11697,9146,-1344,7646,2143,2016-07-27
东证期货,22322,-1323,7886,-1260,7646,2143,2016-07-28
东证期货,17520,-4802,7886,-1260,7646,2143,2016-07-29
东证期货,18889,1369,7886,-1260,7646,2143,2016-08-01
东证期货,18889,1369,7886,-1260,7646,2143,2016-08-02
东证期货,18889,1369,7886,-1260,7646,2143,2016-08-03
东证期货,17311,12310,7886,-1260,7968,1181,2016-08-04
东证期货,17600,289,7886,-1260,14305,6337,2016-08-05
东证期货,17600,289,7886,-1260,13497,-808,2016-08-08
东证期货,17600,289,7886,-1260,13104,-393,2016-08-09
东证期货,17600,289,7886,-1260,11525,-1579,2016-08-10
东证期货,17600,289,7886,-1260,10575,-950,2016-08-11
东证期货,17600,289,7886,-1260,10420,-155,2016-08-12
东证期货,17600,289,7886,-1260,10062,-358,2016-08-15
东证期货,17600,289,7886,-1260,9969,-93,2016-08-16
东证期货,17600,289,7886,-1260,9842,-127,2016-08-17
东证期货,17600,289,7886,-1260,10198,356,2016-08-18
东证期货,17600,289,7886,-1260,11107,909,2016-08-19
东证期货,17600,289,7886,-1260,11060,-47,2016-08-22
东证期货,17600,289,7886,-1260,10964,-96,2016-08-23
东证期货,17600,289,7886,-1260,8058,-2906,2016-08-24
东证期货,10909,4554,7886,-1260,8058,-2906,2016-08-25
东证期货,10909,4554,7886,-1260,8058,-2906,2016-08-26
东证期货,10909,4554,7886,-1260,6105,2276,2016-08-29
东证期货,10909,4554,7886,-1260,6948,843,2016-08-30
东证期货,10909,4554,7886,-1260,6793,-155,2016-08-31
东证期货,10909,4554,7886,-1260,7255,462,2016-09-01
东证期货,15996,7108,7886,-1260,5308,-1947,2016-09-02
东证期货,15996,7108,7886,-1260,9210,3902,2016-09-05
东证期货,15996,7108,7886,-1260,9179,-31,2016-09-06
东证期货,6830,4715,7886,-1260,10447,1268,2016-09-07
东证期货,7481,651,7886,-1260,10289,-158,2016-09-08
东证期货,7481,651,7886,-1260,11716,1427,2016-09-09
东证期货,7481,651,7886,-1260,11821,105,2016-09-12
东证期货,7481,651,7886,-1260,11838,17,2016-09-13
东证期货,7481,651,7886,-1260,11876,38,2016-09-14
东证期货,7481,651,7886,-1260,12310,434,2016-09-19
东证期货,7481,651,7886,-1260,12364,54,2016-09-20
东证期货,7481,651,7886,-1260,9899,-2465,2016-09-21
东证期货,23203,14622,7886,-1260,9899,-2465,2016-09-22
东证期货,23203,14622,7886,-1260,9899,-2465,2016-09-23
东证期货,23203,14622,7886,-1260,9899,-2465,2016-09-26
东证期货,23203,14622,7886,-1260,9899,-2465,2016-09-27
东证期货,23203,14622,7886,-1260,8506,1687,2016-09-28
