中国国际,0,0,10194,1355,0,0,2016-01-11
中国国际,0,0,9361,-833,0,0,2016-01-12
中国国际,0,0,9141,-220,0,0,2016-01-13
中国国际,0,0,9141,-220,0,0,2016-01-14
中国国际,0,0,9141,-220,0,0,2016-01-15
中国国际,0,0,9141,-220,0,0,2016-01-18
中国国际,20912,4447,9141,-220,0,0,2016-01-19
中国国际,20912,4447,9272,93,0,0,2016-01-20
中国国际,20912,4447,9981,709,0,0,2016-01-21
中国国际,20912,4447,9482,-499,0,0,2016-01-22
中国国际,20912,4447,10413,931,0,0,2016-01-25
中国国际,20912,4447,9911,-502,0,0,2016-01-26
中国国际,20912,4447,9575,-336,0,0,2016-01-27
中国国际,28789,-2342,9632,57,0,0,2016-01-28
中国国际,28789,-2342,9613,-19,0,0,2016-01-29
中国国际,20552,2145,9613,-19,0,0,2016-02-01
中国国际,20552,2145,9613,-19,0,0,2016-02-02
中国国际,20552,2145,9613,-19,0,0,2016-02-03
中国国际,20552,2145,9613,-19,0,0,2016-02-04
中国国际,20552,2145,9613,-19,0,0,2016-02-05
中国国际,20552,2145,9613,-19,0,0,2016-02-15
中国国际,20552,2145,9613,-19,0,0,2016-02-16
中国国际,20552,2145,9613,-19,0,0,2016-02-17
中国国际,20552,2145,9613,-19,0,0,2016-02-18
中国国际,20552,2145,9613,-19,0,0,2016-02-19
中国国际,20552,2145,9613,-19,0,0,2016-02-22
中国国际,20552,2145,9613,-19,0,0,2016-02-23
中国国际,20552,2145,9613,-19,0,0,2016-02-24
中国国际,20552,2145,9613,-19,0,0,2016-02-25
中国国际,20552,2145,9613,-19,0,0,2016-02-26
中国国际,20552,2145,9613,-19,0,0,2016-02-29
中国国际,20552,2145,9613,-19,0,0,2016-03-01
中国国际,20552,2145,9613,-19,0,0,2016-03-02
中国国际,20552,2145,9613,-19,0,0,2016-03-03
中国国际,20552,2145,9613,-19,0,0,2016-03-04
中国国际,20552,2145,9613,-19,0,0,2016-03-07
中国国际,20552,2145,9613,-19,0,0,2016-03-08
中国国际,20552,2145,9613,-19,0,0,2016-03-09
中国国际,20552,2145,9613,-19,0,0,2016-03-10
中国国际,20552,2145,9613,-19,0,0,2016-03-11
中国国际,20552,2145,9613,-19,0,0,2016-03-14
中国国际,20552,2145,9613,-19,0,0,2016-03-15
中国国际,20552,2145,9613,-19,0,0,2016-03-16
中国国际,24006,14805,9613,-19,0,0,2016-03-17
中国国际,24006,14805,9613,-19,0,0,2016-03-18
中国国际,18178,-3180,9613,-19,0,0,2016-03-21
中国国际,18178,-3180,9613,-19,0,0,2016-03-22
中国国际,16116,96,9613,-19,0,0,2016-03-23
中国国际,15798,-318,9613,-19,0,0,2016-03-24
中国国际,15798,-318,9613,-19,0,0,2016-03-25
中国国际,15903,2068,9613,-19,0,0,2016-03-28
中国国际,16551,648,9613,-19,0,0,2016-03-29
中国国际,8150,-8401,9613,-19,0,0,2016-03-30
