date open high low close volume
2016-05-04 5569 5647 5555 5637 1160782
2016-05-05 5641 5655 5622 5644 766260
2016-05-06 5657 5667 5556 5588 947732
2016-05-09 5595 5607 5542 5561 717704
2016-05-10 5555 5593 5535 5584 904290
2016-05-11 5590 5595 5549 5576 882128
2016-05-12 5605 5663 5579 5629 1229060
2016-05-13 5622 5631 5559 5583 875316
2016-05-16 5581 5603 5568 5582 695002
2016-05-17 5576 5599 5561 5569 608852
2016-05-18 5563 5576 5500 5505 1407574
2016-05-19 5497 5538 5484 5493 661138
2016-05-20 5515 5521 5475 5475 712072
2016-05-23 5489 5536 5464 5530 1119966
2016-05-24 5515 5525 5491 5497 510120
2016-05-25 5495 5508 5432 5471 1005048
2016-05-26 5465 5522 5460 5518 583378
2016-05-27 5528 5550 5502 5519 479996
2016-05-30 5516 5560 5503 5557 555842
2016-05-31 5558 5583 5533 5573 587866
2016-06-01 5567 5579 5500 5515 514372
2016-06-02 5513 5531 5507 5520 303086
2016-06-03 5538 5683 5532 5676 1243836
2016-06-06 5675 5732 5622 5724 1148220
2016-06-07 5716 5720 5652 5659 765546
2016-06-08 5682 5696 5659 5666 507536
2016-06-13 5700 5808 5688 5759 775136
2016-06-14 5763 5783 5730 5742 566254
2016-06-15 5730 5741 5663 5709 691694
2016-06-16 5722 5800 5700 5732 1135770
2016-06-17 5745 5784 5692 5781 887040
2016-06-20 5795 5864 5766 5833 1415938
2016-06-21 5828 5859 5801 5811 689472
2016-06-22 5781 5799 5757 5793 581282
2016-06-23 5790 5814 5762 5766 612490
2016-06-24 5778 5787 5701 5705 775476
2016-06-27 5700 5815 5700 5781 574230
2016-06-28 5777 5867 5775 5833 704630
2016-06-29 5850 5880 5819 5841 663472
2016-06-30 5883 6090 5883 6090 1571808
2016-07-01 6090 6095 5953 5984 1384552
2016-07-04 6010 6170 6005 6074 1539478
2016-07-05 6068 6088 5889 5978 924152
2016-07-06 6001 6064 5902 5971 1169134
2016-07-07 5900 5961 5881 5885 704970
2016-07-08 5903 5916 5758 5784 939852
2016-07-11 5785 5848 5755 5821 614046
2016-07-12 5850 5956 5833 5924 766158
2016-07-13 5900 5940 5847 5907 738184
2016-07-14 5930 5968 5819 5878 618678
2016-07-15 5938 5948 5860 5897 569010
2016-07-18 5879 5887 5811 5850 487106
2016-07-19 5840 5914 5836 5902 634520
2016-07-20 5893 5909 5835 5860 483650
2016-07-21 5840 5878 5818 5867 347172
2016-07-22 5892 5916 5806 5815 534404
2016-07-25 5817 5853 5789 5834 320992
2016-07-26 5851 5882 5808 5841 353250
2016-07-27 5800 5826 5771 5806 276406
2016-07-28 5780 5813 5742 5745 212942
2016-07-29 5750 5775 5720 5730 258402
2016-08-01 5747 5793 5745 5761 180374
2016-08-02 5755 5795 5734 5747 135282
2016-08-03 5764 5783 5745 5748 108394
2016-08-04 5744 5769 5664 5676 224460
2016-08-05 5680 5725 5667 5688 124082
2016-08-08 5697 5735 5668 5721 143670
2016-08-09 5740 5758 5700 5717 77536
