1,华泰期货,42181,-30175,永安期货,43297,1285,中粮期货,44153,159,2016-10-25
2,海通期货,32890,-40155,中信期货,32588,384,华泰期货,44093,-6,2016-10-25
3,冠通期货,23878,-21655,华泰期货,32268,27,华信万达期货,32525,-1049,2016-10-25
4,光大期货,23529,-30614,华信万达期货,31622,-2765,永安期货,32175,1074,2016-10-25
5,广发期货,20608,-14430,中粮期货,31048,-3684,中信期货,26754,-171,2016-10-25
6,申银万国,19278,822,光大期货,24477,-183,混沌天成期货,22245,-301,2016-10-25
7,创元期货,18468,-9953,海通期货,20435,-802,英大期货,17793,-35,2016-10-25
8,金瑞期货,17095,2696,国投安信期货,14998,-656,浙商期货,17070,-928,2016-10-25
9,中信期货,16679,-12576,国富期货,14618,3822,光大期货,15647,-470,2016-10-25
10,中银国际,16218,-5025,广发期货,11655,424,申银万国,15474,-2547,2016-10-25
11,华信万达期货,13936,-18552,金瑞期货,10752,-4873,海通期货,15107,-168,2016-10-25
12,浙商期货,13356,-3123,国泰君安,10176,-242,国投安信期货,13678,-294,2016-10-25
13,永安期货,12783,-12495,建信期货,9674,-107,大地期货,13223,-56,2016-10-25
14,弘业期货,12746,-4947,宏源期货,8964,-663,东兴期货,11417,89,2016-10-25
15,徽商期货,12505,-13429,申银万国,8781,-7773,国海良时,11202,-330,2016-10-25
16,方正中期,12140,-7413,南华期货,8557,3,宝城期货,10172,-5650,2016-10-25
17,南华期货,11695,-3483,方正中期,8219,1055,宏源期货,8015,-405,2016-10-25
18,上海东亚,11014,-3904,东航期货,8166,130,招商期货,7305,-2133,2016-10-25
19,国泰君安,10709,-7236,东方汇金期货,8157,-72,中国国际,7295,-314,2016-10-25
20,东证期货,10429,-1765,五矿经易期货,7963,-4736,国泰君安,6749,-195,2016-10-25
