1,华泰期货,54378,22908,永安期货,46818,1204,华泰期货,45435,-1481,2016-10-17
2,海通期货,48019,14940,中信期货,30904,3348,中粮期货,43335,2140,2016-10-17
3,光大期货,31653,15885,华信万达期货,30589,2615,永安期货,32970,345,2016-10-17
4,冠通期货,30403,17305,光大期货,30360,-1094,华信万达期货,31817,3348,2016-10-17
5,广发期货,22795,6798,中粮期货,29750,-4605,中信期货,26557,363,2016-10-17
6,中信期货,22587,6097,华泰期货,29059,-1445,混沌天成期货,23737,-49,2016-10-17
7,徽商期货,19472,8355,中信建投,24325,1794,浙商期货,18793,739,2016-10-17
8,金瑞期货,19435,8095,金瑞期货,18519,237,光大期货,18661,-429,2016-10-17
9,浙商期货,18062,11875,申银万国,15419,112,申银万国,18400,-116,2016-10-17
10,永安期货,17879,7637,国投安信期货,14813,252,英大期货,18061,416,2016-10-17
11,国泰君安,17410,7433,海通期货,13283,424,宝城期货,16581,167,2016-10-17
12,国海良时,17128,11045,广发期货,12989,155,海通期货,15886,723,2016-10-17
13,中辉期货,16402,5339,东方汇金期货,12220,2009,国海良时,15803,4741,2016-10-17
14,华信万达期货,16351,8223,国泰君安,10356,1128,国投安信期货,14778,-1583,2016-10-17
15,兴证期货,16289,8433,五矿经易期货,10084,127,大地期货,13215,186,2016-10-17
16,东海期货,16087,3242,建信期货,10031,302,东兴期货,11429,828,2016-10-17
17,创元期货,15708,4488,大连良运,9482,8,招商期货,9615,-679,2016-10-17
18,中粮期货,15427,9643,招商期货,9247,203,宏源期货,7926,-2847,2016-10-17
19,申银万国,15370,3939,宏源期货,8796,-885,银河期货,7433,-66,2016-10-17
20,东航期货,12005,2024,东航期货,7765,296,国泰君安,7260,-100,2016-10-17
